SpanID: 2b91be61014f2fa1, SpanName: http:/inside_payment/pay, SpanKind: SERVER, Timestamp:1693819223415000, SpanDuration: 220.989ms
------SpanID: e95bb91f09c8a1a3, SpanName: https:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693819212348000, SpanDuration: 5.0ms
------SpanID: 4bb9b41bd9b29a0a, SpanName: https:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693819212355000, SpanDuration: 17.0ms
--------SpanID: 638eb72326804c7e, SpanName: https:/train/retrieve, SpanKind: CLIENT, Timestamp:1693819212360000, SpanDuration: 9.0ms
--------SpanID: 638eb72326804c7e, SpanName: https:/train/retrieve, SpanKind: SERVER, Timestamp:1693819212363000, SpanDuration: 4.0ms
------SpanID: 4bb9b41bd9b29a0a, SpanName: https:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693819212356000, SpanDuration: 15.0ms
--------SpanID: 638eb72326804c7e, SpanName: https:/train/retrieve, SpanKind: CLIENT, Timestamp:1693819212360000, SpanDuration: 9.0ms
--------SpanID: 638eb72326804c7e, SpanName: https:/train/retrieve, SpanKind: SERVER, Timestamp:1693819212363000, SpanDuration: 4.0ms
------SpanID: 2f031093a9d0ec33, SpanName: https:/config/query, SpanKind: CLIENT, Timestamp:1693819212373000, SpanDuration: 13.0ms
------SpanID: 2f031093a9d0ec33, SpanName: https:/config/query, SpanKind: SERVER, Timestamp:1693819212377000, SpanDuration: 7.0ms
----SpanID: 118216e0e7ad03ea, SpanName: https:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1693819212322000, SpanDuration: 66.0ms
------SpanID: 56688cd83b6d04a8, SpanName: https:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693819212326000, SpanDuration: 18.0ms
--------SpanID: 5232727a07cdd859, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: CLIENT, Timestamp:1693819212333000, SpanDuration: 7.0ms
--------SpanID: 5232727a07cdd859, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: SERVER, Timestamp:1693819212334000, SpanDuration: 4.0ms
------SpanID: 56688cd83b6d04a8, SpanName: https:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693819212329000, SpanDuration: 13.0ms
--------SpanID: 5232727a07cdd859, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: CLIENT, Timestamp:1693819212333000, SpanDuration: 7.0ms
--------SpanID: 5232727a07cdd859, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: SERVER, Timestamp:1693819212334000, SpanDuration: 4.0ms
------SpanID: e95bb91f09c8a1a3, SpanName: https:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693819212345000, SpanDuration: 9.0ms
------SpanID: e95bb91f09c8a1a3, SpanName: https:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693819212348000, SpanDuration: 5.0ms
------SpanID: 4bb9b41bd9b29a0a, SpanName: https:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693819212355000, SpanDuration: 17.0ms
--------SpanID: 638eb72326804c7e, SpanName: https:/train/retrieve, SpanKind: CLIENT, Timestamp:1693819212360000, SpanDuration: 9.0ms
--------SpanID: 638eb72326804c7e, SpanName: https:/train/retrieve, SpanKind: SERVER, Timestamp:1693819212363000, SpanDuration: 4.0ms
------SpanID: 4bb9b41bd9b29a0a, SpanName: https:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693819212356000, SpanDuration: 15.0ms
--------SpanID: 638eb72326804c7e, SpanName: https:/train/retrieve, SpanKind: CLIENT, Timestamp:1693819212360000, SpanDuration: 9.0ms
--------SpanID: 638eb72326804c7e, SpanName: https:/train/retrieve, SpanKind: SERVER, Timestamp:1693819212363000, SpanDuration: 4.0ms
------SpanID: 2f031093a9d0ec33, SpanName: https:/config/query, SpanKind: CLIENT, Timestamp:1693819212373000, SpanDuration: 13.0ms
------SpanID: 2f031093a9d0ec33, SpanName: https:/config/query, SpanKind: SERVER, Timestamp:1693819212377000, SpanDuration: 7.0ms
----SpanID: 1cb87b08de35607d, SpanName: https:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212392000, SpanDuration: 16.0ms
------SpanID: 75abd78d7b1cec7b, SpanName: https:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212394000, SpanDuration: 12.0ms
--------SpanID: 1595302d391f9d36, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212397000, SpanDuration: 6.0ms
--------SpanID: 1595302d391f9d36, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212399000, SpanDuration: 4.0ms
------SpanID: 75abd78d7b1cec7b, SpanName: https:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693819212396000, SpanDuration: 9.0ms
--------SpanID: 1595302d391f9d36, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212397000, SpanDuration: 6.0ms
--------SpanID: 1595302d391f9d36, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212399000, SpanDuration: 4.0ms
----SpanID: 1cb87b08de35607d, SpanName: https:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693819212393000, SpanDuration: 14.0ms
------SpanID: 75abd78d7b1cec7b, SpanName: https:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212394000, SpanDuration: 12.0ms
--------SpanID: 1595302d391f9d36, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212397000, SpanDuration: 6.0ms
--------SpanID: 1595302d391f9d36, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212399000, SpanDuration: 4.0ms
------SpanID: 75abd78d7b1cec7b, SpanName: https:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693819212396000, SpanDuration: 9.0ms
--------SpanID: 1595302d391f9d36, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212397000, SpanDuration: 6.0ms
--------SpanID: 1595302d391f9d36, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212399000, SpanDuration: 4.0ms
----SpanID: d005eb1f3baab1af, SpanName: https:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212409000, SpanDuration: 19.0ms
------SpanID: 94ce5fe189dc1d32, SpanName: https:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212412000, SpanDuration: 14.0ms
--------SpanID: 047649a13edf5ff2, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212416000, SpanDuration: 8.0ms
--------SpanID: 047649a13edf5ff2, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212417000, SpanDuration: 5.0ms
------SpanID: 94ce5fe189dc1d32, SpanName: https:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693819212414000, SpanDuration: 11.0ms
--------SpanID: 047649a13edf5ff2, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212416000, SpanDuration: 8.0ms
--------SpanID: 047649a13edf5ff2, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212417000, SpanDuration: 5.0ms
----SpanID: d005eb1f3baab1af, SpanName: https:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693819212410000, SpanDuration: 17.0ms
------SpanID: 94ce5fe189dc1d32, SpanName: https:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212412000, SpanDuration: 14.0ms
--------SpanID: 047649a13edf5ff2, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212416000, SpanDuration: 8.0ms
--------SpanID: 047649a13edf5ff2, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212417000, SpanDuration: 5.0ms
------SpanID: 94ce5fe189dc1d32, SpanName: https:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693819212414000, SpanDuration: 11.0ms
--------SpanID: 047649a13edf5ff2, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212416000, SpanDuration: 8.0ms
--------SpanID: 047649a13edf5ff2, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212417000, SpanDuration: 5.0ms
----SpanID: a9ec73f84359fe81, SpanName: https:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1693819212429000, SpanDuration: 52.0ms
------SpanID: d976e83a7c17c300, SpanName: https:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693819212433000, SpanDuration: 14.0ms
--------SpanID: e5b444cf8c08ca91, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: CLIENT, Timestamp:1693819212438000, SpanDuration: 6.0ms
--------SpanID: e5b444cf8c08ca91, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: SERVER, Timestamp:1693819212439000, SpanDuration: 4.0ms
------SpanID: d976e83a7c17c300, SpanName: https:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693819212435000, SpanDuration: 11.0ms
--------SpanID: e5b444cf8c08ca91, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: CLIENT, Timestamp:1693819212438000, SpanDuration: 6.0ms
--------SpanID: e5b444cf8c08ca91, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: SERVER, Timestamp:1693819212439000, SpanDuration: 4.0ms
------SpanID: 6d8a77e42eee665e, SpanName: https:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693819212448000, SpanDuration: 8.0ms
------SpanID: 6d8a77e42eee665e, SpanName: https:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693819212450000, SpanDuration: 4.0ms
------SpanID: 6bbe2fbf70f70fed, SpanName: https:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693819212457000, SpanDuration: 14.0ms
--------SpanID: 73738dfc62a7f11d, SpanName: https:/train/retrieve, SpanKind: CLIENT, Timestamp:1693819212461000, SpanDuration: 7.0ms
--------SpanID: 73738dfc62a7f11d, SpanName: https:/train/retrieve, SpanKind: SERVER, Timestamp:1693819212463000, SpanDuration: 4.0ms
------SpanID: 6bbe2fbf70f70fed, SpanName: https:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693819212458000, SpanDuration: 11.0ms
--------SpanID: 73738dfc62a7f11d, SpanName: https:/train/retrieve, SpanKind: CLIENT, Timestamp:1693819212461000, SpanDuration: 7.0ms
--------SpanID: 73738dfc62a7f11d, SpanName: https:/train/retrieve, SpanKind: SERVER, Timestamp:1693819212463000, SpanDuration: 4.0ms
------SpanID: d12f8b96beef9b31, SpanName: https:/config/query, SpanKind: CLIENT, Timestamp:1693819212471000, SpanDuration: 8.0ms
------SpanID: d12f8b96beef9b31, SpanName: https:/config/query, SpanKind: SERVER, Timestamp:1693819212474000, SpanDuration: 4.0ms
----SpanID: a9ec73f84359fe81, SpanName: https:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1693819212430000, SpanDuration: 50.0ms
------SpanID: d976e83a7c17c300, SpanName: https:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693819212433000, SpanDuration: 14.0ms
--------SpanID: e5b444cf8c08ca91, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: CLIENT, Timestamp:1693819212438000, SpanDuration: 6.0ms
--------SpanID: e5b444cf8c08ca91, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: SERVER, Timestamp:1693819212439000, SpanDuration: 4.0ms
------SpanID: d976e83a7c17c300, SpanName: https:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693819212435000, SpanDuration: 11.0ms
--------SpanID: e5b444cf8c08ca91, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: CLIENT, Timestamp:1693819212438000, SpanDuration: 6.0ms
--------SpanID: e5b444cf8c08ca91, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: SERVER, Timestamp:1693819212439000, SpanDuration: 4.0ms
------SpanID: 6d8a77e42eee665e, SpanName: https:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693819212448000, SpanDuration: 8.0ms
------SpanID: 6d8a77e42eee665e, SpanName: https:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693819212450000, SpanDuration: 4.0ms
------SpanID: 6bbe2fbf70f70fed, SpanName: https:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693819212457000, SpanDuration: 14.0ms
--------SpanID: 73738dfc62a7f11d, SpanName: https:/train/retrieve, SpanKind: CLIENT, Timestamp:1693819212461000, SpanDuration: 7.0ms
--------SpanID: 73738dfc62a7f11d, SpanName: https:/train/retrieve, SpanKind: SERVER, Timestamp:1693819212463000, SpanDuration: 4.0ms
------SpanID: 6bbe2fbf70f70fed, SpanName: https:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693819212458000, SpanDuration: 11.0ms
--------SpanID: 73738dfc62a7f11d, SpanName: https:/train/retrieve, SpanKind: CLIENT, Timestamp:1693819212461000, SpanDuration: 7.0ms
--------SpanID: 73738dfc62a7f11d, SpanName: https:/train/retrieve, SpanKind: SERVER, Timestamp:1693819212463000, SpanDuration: 4.0ms
------SpanID: d12f8b96beef9b31, SpanName: https:/config/query, SpanKind: CLIENT, Timestamp:1693819212471000, SpanDuration: 8.0ms
------SpanID: d12f8b96beef9b31, SpanName: https:/config/query, SpanKind: SERVER, Timestamp:1693819212474000, SpanDuration: 4.0ms
----SpanID: 5a276420e02af703, SpanName: https:/train/retrieve, SpanKind: CLIENT, Timestamp:1693819212482000, SpanDuration: 7.0ms
----SpanID: 5a276420e02af703, SpanName: https:/train/retrieve, SpanKind: SERVER, Timestamp:1693819212483000, SpanDuration: 4.0ms
--SpanID: 0acaf5ecee63f60d, SpanName: https:/travel2/gettripalldetailinfo/, SpanKind: SERVER, Timestamp:1693819212092000, SpanDuration: 401.0ms
----SpanID: 69e42e51c96930e9, SpanName: https:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212097000, SpanDuration: 23.0ms
------SpanID: 8bb1adb829e9007c, SpanName: https:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212103000, SpanDuration: 15.0ms
--------SpanID: 3a1e228bd43ac826, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212109000, SpanDuration: 7.0ms
--------SpanID: 3a1e228bd43ac826, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212111000, SpanDuration: 4.0ms
------SpanID: 8bb1adb829e9007c, SpanName: https:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693819212106000, SpanDuration: 11.0ms
--------SpanID: 3a1e228bd43ac826, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212109000, SpanDuration: 7.0ms
--------SpanID: 3a1e228bd43ac826, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212111000, SpanDuration: 4.0ms
----SpanID: 69e42e51c96930e9, SpanName: https:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693819212101000, SpanDuration: 18.0ms
------SpanID: 8bb1adb829e9007c, SpanName: https:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212103000, SpanDuration: 15.0ms
--------SpanID: 3a1e228bd43ac826, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212109000, SpanDuration: 7.0ms
--------SpanID: 3a1e228bd43ac826, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212111000, SpanDuration: 4.0ms
------SpanID: 8bb1adb829e9007c, SpanName: https:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693819212106000, SpanDuration: 11.0ms
--------SpanID: 3a1e228bd43ac826, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212109000, SpanDuration: 7.0ms
--------SpanID: 3a1e228bd43ac826, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212111000, SpanDuration: 4.0ms
----SpanID: e6f3f571e3608596, SpanName: https:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212121000, SpanDuration: 18.0ms
------SpanID: 97ac2501276c6a00, SpanName: https:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212124000, SpanDuration: 12.0ms
--------SpanID: 1d953d81f39c1a87, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212127000, SpanDuration: 7.0ms
--------SpanID: 1d953d81f39c1a87, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212128000, SpanDuration: 5.0ms
------SpanID: 97ac2501276c6a00, SpanName: https:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693819212125000, SpanDuration: 10.0ms
--------SpanID: 1d953d81f39c1a87, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212127000, SpanDuration: 7.0ms
--------SpanID: 1d953d81f39c1a87, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212128000, SpanDuration: 5.0ms
----SpanID: e6f3f571e3608596, SpanName: https:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693819212122000, SpanDuration: 16.0ms
------SpanID: 97ac2501276c6a00, SpanName: https:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693819212124000, SpanDuration: 12.0ms
--------SpanID: 1d953d81f39c1a87, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212127000, SpanDuration: 7.0ms
--------SpanID: 1d953d81f39c1a87, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212128000, SpanDuration: 5.0ms
------SpanID: 97ac2501276c6a00, SpanName: https:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693819212125000, SpanDuration: 10.0ms
--------SpanID: 1d953d81f39c1a87, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212127000, SpanDuration: 7.0ms
--------SpanID: 1d953d81f39c1a87, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212128000, SpanDuration: 5.0ms
----SpanID: b7c06c2f6487041e, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: CLIENT, Timestamp:1693819212140000, SpanDuration: 8.0ms
----SpanID: b7c06c2f6487041e, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: SERVER, Timestamp:1693819212143000, SpanDuration: 4.0ms
----SpanID: 365b52a565200779, SpanName: https:/ticketinfo/queryfortravel, SpanKind: CLIENT, Timestamp:1693819212149000, SpanDuration: 81.0ms
------SpanID: 32dba0bd9babdc51, SpanName: https:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1693819212153000, SpanDuration: 74.0ms
--------SpanID: f3be6686806894cc, SpanName: https:/station/exist, SpanKind: CLIENT, Timestamp:1693819212157000, SpanDuration: 6.0ms
--------SpanID: f3be6686806894cc, SpanName: https:/station/exist, SpanKind: SERVER, Timestamp:1693819212158000, SpanDuration: 4.0ms
--------SpanID: 13154e31cdabbdea, SpanName: https:/station/exist, SpanKind: CLIENT, Timestamp:1693819212165000, SpanDuration: 11.0ms
--------SpanID: 13154e31cdabbdea, SpanName: https:/station/exist, SpanKind: SERVER, Timestamp:1693819212166000, SpanDuration: 8.0ms
--------SpanID: ed88bee4a5fe376e, SpanName: https:/train/retrieve, SpanKind: CLIENT, Timestamp:1693819212177000, SpanDuration: 11.0ms
--------SpanID: ed88bee4a5fe376e, SpanName: https:/train/retrieve, SpanKind: SERVER, Timestamp:1693819212180000, SpanDuration: 7.0ms
--------SpanID: 7c1474826cc9f6d9, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: CLIENT, Timestamp:1693819212189000, SpanDuration: 12.0ms
--------SpanID: 7c1474826cc9f6d9, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: SERVER, Timestamp:1693819212196000, SpanDuration: 4.0ms
--------SpanID: 1903cd67b68f65a9, SpanName: https:/price/query, SpanKind: CLIENT, Timestamp:1693819212202000, SpanDuration: 11.0ms
--------SpanID: 1903cd67b68f65a9, SpanName: https:/price/query, SpanKind: SERVER, Timestamp:1693819212206000, SpanDuration: 5.0ms
--------SpanID: 82522113de6be056, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212214000, SpanDuration: 5.0ms
--------SpanID: 82522113de6be056, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212215000, SpanDuration: 3.0ms
--------SpanID: 6c0ca315e905b9ce, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212220000, SpanDuration: 4.0ms
--------SpanID: 6c0ca315e905b9ce, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212221000, SpanDuration: 3.0ms
------SpanID: 32dba0bd9babdc51, SpanName: https:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1693819212154000, SpanDuration: 72.0ms
--------SpanID: f3be6686806894cc, SpanName: https:/station/exist, SpanKind: CLIENT, Timestamp:1693819212157000, SpanDuration: 6.0ms
--------SpanID: f3be6686806894cc, SpanName: https:/station/exist, SpanKind: SERVER, Timestamp:1693819212158000, SpanDuration: 4.0ms
--------SpanID: 13154e31cdabbdea, SpanName: https:/station/exist, SpanKind: CLIENT, Timestamp:1693819212165000, SpanDuration: 11.0ms
--------SpanID: 13154e31cdabbdea, SpanName: https:/station/exist, SpanKind: SERVER, Timestamp:1693819212166000, SpanDuration: 8.0ms
--------SpanID: ed88bee4a5fe376e, SpanName: https:/train/retrieve, SpanKind: CLIENT, Timestamp:1693819212177000, SpanDuration: 11.0ms
--------SpanID: ed88bee4a5fe376e, SpanName: https:/train/retrieve, SpanKind: SERVER, Timestamp:1693819212180000, SpanDuration: 7.0ms
--------SpanID: 7c1474826cc9f6d9, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: CLIENT, Timestamp:1693819212189000, SpanDuration: 12.0ms
--------SpanID: 7c1474826cc9f6d9, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: SERVER, Timestamp:1693819212196000, SpanDuration: 4.0ms
--------SpanID: 1903cd67b68f65a9, SpanName: https:/price/query, SpanKind: CLIENT, Timestamp:1693819212202000, SpanDuration: 11.0ms
--------SpanID: 1903cd67b68f65a9, SpanName: https:/price/query, SpanKind: SERVER, Timestamp:1693819212206000, SpanDuration: 5.0ms
--------SpanID: 82522113de6be056, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212214000, SpanDuration: 5.0ms
--------SpanID: 82522113de6be056, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212215000, SpanDuration: 3.0ms
--------SpanID: 6c0ca315e905b9ce, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212220000, SpanDuration: 4.0ms
--------SpanID: 6c0ca315e905b9ce, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212221000, SpanDuration: 3.0ms
----SpanID: 365b52a565200779, SpanName: https:/ticketinfo/queryfortravel, SpanKind: SERVER, Timestamp:1693819212151000, SpanDuration: 77.0ms
------SpanID: 32dba0bd9babdc51, SpanName: https:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1693819212153000, SpanDuration: 74.0ms
--------SpanID: f3be6686806894cc, SpanName: https:/station/exist, SpanKind: CLIENT, Timestamp:1693819212157000, SpanDuration: 6.0ms
--------SpanID: f3be6686806894cc, SpanName: https:/station/exist, SpanKind: SERVER, Timestamp:1693819212158000, SpanDuration: 4.0ms
--------SpanID: 13154e31cdabbdea, SpanName: https:/station/exist, SpanKind: CLIENT, Timestamp:1693819212165000, SpanDuration: 11.0ms
--------SpanID: 13154e31cdabbdea, SpanName: https:/station/exist, SpanKind: SERVER, Timestamp:1693819212166000, SpanDuration: 8.0ms
--------SpanID: ed88bee4a5fe376e, SpanName: https:/train/retrieve, SpanKind: CLIENT, Timestamp:1693819212177000, SpanDuration: 11.0ms
--------SpanID: ed88bee4a5fe376e, SpanName: https:/train/retrieve, SpanKind: SERVER, Timestamp:1693819212180000, SpanDuration: 7.0ms
--------SpanID: 7c1474826cc9f6d9, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: CLIENT, Timestamp:1693819212189000, SpanDuration: 12.0ms
--------SpanID: 7c1474826cc9f6d9, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: SERVER, Timestamp:1693819212196000, SpanDuration: 4.0ms
--------SpanID: 1903cd67b68f65a9, SpanName: https:/price/query, SpanKind: CLIENT, Timestamp:1693819212202000, SpanDuration: 11.0ms
--------SpanID: 1903cd67b68f65a9, SpanName: https:/price/query, SpanKind: SERVER, Timestamp:1693819212206000, SpanDuration: 5.0ms
--------SpanID: 82522113de6be056, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212214000, SpanDuration: 5.0ms
--------SpanID: 82522113de6be056, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212215000, SpanDuration: 3.0ms
--------SpanID: 6c0ca315e905b9ce, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212220000, SpanDuration: 4.0ms
--------SpanID: 6c0ca315e905b9ce, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212221000, SpanDuration: 3.0ms
------SpanID: 32dba0bd9babdc51, SpanName: https:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1693819212154000, SpanDuration: 72.0ms
--------SpanID: f3be6686806894cc, SpanName: https:/station/exist, SpanKind: CLIENT, Timestamp:1693819212157000, SpanDuration: 6.0ms
--------SpanID: f3be6686806894cc, SpanName: https:/station/exist, SpanKind: SERVER, Timestamp:1693819212158000, SpanDuration: 4.0ms
--------SpanID: 13154e31cdabbdea, SpanName: https:/station/exist, SpanKind: CLIENT, Timestamp:1693819212165000, SpanDuration: 11.0ms
--------SpanID: 13154e31cdabbdea, SpanName: https:/station/exist, SpanKind: SERVER, Timestamp:1693819212166000, SpanDuration: 8.0ms
--------SpanID: ed88bee4a5fe376e, SpanName: https:/train/retrieve, SpanKind: CLIENT, Timestamp:1693819212177000, SpanDuration: 11.0ms
--------SpanID: ed88bee4a5fe376e, SpanName: https:/train/retrieve, SpanKind: SERVER, Timestamp:1693819212180000, SpanDuration: 7.0ms
--------SpanID: 7c1474826cc9f6d9, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: CLIENT, Timestamp:1693819212189000, SpanDuration: 12.0ms
--------SpanID: 7c1474826cc9f6d9, SpanName: https:/route/querybyid/0b23bd3e-876a-4af3-b920-c50, SpanKind: SERVER, Timestamp:1693819212196000, SpanDuration: 4.0ms
--------SpanID: 1903cd67b68f65a9, SpanName: https:/price/query, SpanKind: CLIENT, Timestamp:1693819212202000, SpanDuration: 11.0ms
--------SpanID: 1903cd67b68f65a9, SpanName: https:/price/query, SpanKind: SERVER, Timestamp:1693819212206000, SpanDuration: 5.0ms
--------SpanID: 82522113de6be056, SpanName: https:/station/queryforid, SpanKind: CLIENT, Timestamp:1693819212214000, SpanDuration: 5.0ms
--------SpanID: 82522113de6be056, SpanName: https:/station/queryforid, SpanKind: SERVER, Timestamp:1693819212215000, SpanDuration: 3.0ms
