SpanID: b1eee77e2005241a, SpanName: http:/preserveother, SpanKind: SERVER, Timestamp:1694156646987000, SpanDuration: 2277.328ms
------SpanID: 2a5c2d8fc60d698c, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694156647866000, SpanDuration: 10.0ms
------SpanID: 2a5c2d8fc60d698c, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694156647868000, SpanDuration: 7.0ms
----SpanID: 61e17d266463e48b, SpanName: http:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1694156647825000, SpanDuration: 53.0ms
------SpanID: 5deb49acfebcc2e2, SpanName: http:/travel2/getroutebytripid/t1235, SpanKind: CLIENT, Timestamp:1694156647829000, SpanDuration: 14.0ms
--------SpanID: 8d29991c3e07f1fc, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694156647835000, SpanDuration: 6.0ms
--------SpanID: 8d29991c3e07f1fc, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694156647836000, SpanDuration: 4.0ms
------SpanID: 5deb49acfebcc2e2, SpanName: http:/travel2/getroutebytripid/t1235, SpanKind: SERVER, Timestamp:1694156647830000, SpanDuration: 12.0ms
--------SpanID: 8d29991c3e07f1fc, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694156647835000, SpanDuration: 6.0ms
--------SpanID: 8d29991c3e07f1fc, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694156647836000, SpanDuration: 4.0ms
------SpanID: f74f7da494a65392, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694156647844000, SpanDuration: 6.0ms
------SpanID: f74f7da494a65392, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694156647846000, SpanDuration: 4.0ms
------SpanID: bf7a72d51921b076, SpanName: http:/travel2/gettraintypebytripid/t1235, SpanKind: CLIENT, Timestamp:1694156647851000, SpanDuration: 14.0ms
--------SpanID: 431afe3fc6bb0d8f, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694156647856000, SpanDuration: 7.0ms
--------SpanID: 431afe3fc6bb0d8f, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694156647859000, SpanDuration: 4.0ms
------SpanID: bf7a72d51921b076, SpanName: http:/travel2/gettraintypebytripid/t1235, SpanKind: SERVER, Timestamp:1694156647852000, SpanDuration: 13.0ms
--------SpanID: 431afe3fc6bb0d8f, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694156647856000, SpanDuration: 7.0ms
--------SpanID: 431afe3fc6bb0d8f, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694156647859000, SpanDuration: 4.0ms
------SpanID: 2a5c2d8fc60d698c, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694156647866000, SpanDuration: 10.0ms
------SpanID: 2a5c2d8fc60d698c, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694156647868000, SpanDuration: 7.0ms
----SpanID: b8e5d36b0f3c5f63, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647880000, SpanDuration: 16.0ms
------SpanID: 4da4f7299c81d860, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647884000, SpanDuration: 11.0ms
--------SpanID: 89878b86e3df3843, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647888000, SpanDuration: 5.0ms
--------SpanID: 89878b86e3df3843, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647890000, SpanDuration: 3.0ms
------SpanID: 4da4f7299c81d860, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694156647886000, SpanDuration: 8.0ms
--------SpanID: 89878b86e3df3843, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647888000, SpanDuration: 5.0ms
--------SpanID: 89878b86e3df3843, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647890000, SpanDuration: 3.0ms
----SpanID: b8e5d36b0f3c5f63, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694156647882000, SpanDuration: 14.0ms
------SpanID: 4da4f7299c81d860, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647884000, SpanDuration: 11.0ms
--------SpanID: 89878b86e3df3843, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647888000, SpanDuration: 5.0ms
--------SpanID: 89878b86e3df3843, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647890000, SpanDuration: 3.0ms
------SpanID: 4da4f7299c81d860, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694156647886000, SpanDuration: 8.0ms
--------SpanID: 89878b86e3df3843, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647888000, SpanDuration: 5.0ms
--------SpanID: 89878b86e3df3843, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647890000, SpanDuration: 3.0ms
----SpanID: e5915010de897f08, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647897000, SpanDuration: 16.0ms
------SpanID: de458a0b606172ce, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647900000, SpanDuration: 11.0ms
--------SpanID: 092b84a29c185fc7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647904000, SpanDuration: 6.0ms
--------SpanID: 092b84a29c185fc7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647906000, SpanDuration: 3.0ms
------SpanID: de458a0b606172ce, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694156647903000, SpanDuration: 8.0ms
--------SpanID: 092b84a29c185fc7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647904000, SpanDuration: 6.0ms
--------SpanID: 092b84a29c185fc7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647906000, SpanDuration: 3.0ms
----SpanID: e5915010de897f08, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694156647899000, SpanDuration: 13.0ms
------SpanID: de458a0b606172ce, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647900000, SpanDuration: 11.0ms
--------SpanID: 092b84a29c185fc7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647904000, SpanDuration: 6.0ms
--------SpanID: 092b84a29c185fc7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647906000, SpanDuration: 3.0ms
------SpanID: de458a0b606172ce, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694156647903000, SpanDuration: 8.0ms
--------SpanID: 092b84a29c185fc7, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647904000, SpanDuration: 6.0ms
--------SpanID: 092b84a29c185fc7, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647906000, SpanDuration: 3.0ms
----SpanID: 31f7cb8e46f7a8c5, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1694156647913000, SpanDuration: 79.0ms
------SpanID: 3618a5e28e66be33, SpanName: http:/travel2/getroutebytripid/t1235, SpanKind: CLIENT, Timestamp:1694156647918000, SpanDuration: 15.0ms
--------SpanID: 374e7992b83b4f67, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694156647923000, SpanDuration: 7.0ms
--------SpanID: 374e7992b83b4f67, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694156647924000, SpanDuration: 6.0ms
------SpanID: 3618a5e28e66be33, SpanName: http:/travel2/getroutebytripid/t1235, SpanKind: SERVER, Timestamp:1694156647920000, SpanDuration: 12.0ms
--------SpanID: 374e7992b83b4f67, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694156647923000, SpanDuration: 7.0ms
--------SpanID: 374e7992b83b4f67, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694156647924000, SpanDuration: 6.0ms
------SpanID: 93d984e55fae0eab, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694156647935000, SpanDuration: 7.0ms
------SpanID: 93d984e55fae0eab, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694156647936000, SpanDuration: 6.0ms
------SpanID: fa55fb713b747546, SpanName: http:/travel2/gettraintypebytripid/t1235, SpanKind: CLIENT, Timestamp:1694156647944000, SpanDuration: 28.0ms
--------SpanID: f299a2dda630fc42, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694156647948000, SpanDuration: 20.0ms
--------SpanID: f299a2dda630fc42, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694156647950000, SpanDuration: 13.0ms
------SpanID: fa55fb713b747546, SpanName: http:/travel2/gettraintypebytripid/t1235, SpanKind: SERVER, Timestamp:1694156647945000, SpanDuration: 25.0ms
--------SpanID: f299a2dda630fc42, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694156647948000, SpanDuration: 20.0ms
--------SpanID: f299a2dda630fc42, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694156647950000, SpanDuration: 13.0ms
------SpanID: 0c691ef6bd37bae4, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694156647974000, SpanDuration: 16.0ms
------SpanID: 0c691ef6bd37bae4, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694156647977000, SpanDuration: 12.0ms
----SpanID: 31f7cb8e46f7a8c5, SpanName: http:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1694156647916000, SpanDuration: 75.0ms
------SpanID: 3618a5e28e66be33, SpanName: http:/travel2/getroutebytripid/t1235, SpanKind: CLIENT, Timestamp:1694156647918000, SpanDuration: 15.0ms
--------SpanID: 374e7992b83b4f67, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694156647923000, SpanDuration: 7.0ms
--------SpanID: 374e7992b83b4f67, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694156647924000, SpanDuration: 6.0ms
------SpanID: 3618a5e28e66be33, SpanName: http:/travel2/getroutebytripid/t1235, SpanKind: SERVER, Timestamp:1694156647920000, SpanDuration: 12.0ms
--------SpanID: 374e7992b83b4f67, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694156647923000, SpanDuration: 7.0ms
--------SpanID: 374e7992b83b4f67, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694156647924000, SpanDuration: 6.0ms
------SpanID: 93d984e55fae0eab, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694156647935000, SpanDuration: 7.0ms
------SpanID: 93d984e55fae0eab, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694156647936000, SpanDuration: 6.0ms
------SpanID: fa55fb713b747546, SpanName: http:/travel2/gettraintypebytripid/t1235, SpanKind: CLIENT, Timestamp:1694156647944000, SpanDuration: 28.0ms
--------SpanID: f299a2dda630fc42, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694156647948000, SpanDuration: 20.0ms
--------SpanID: f299a2dda630fc42, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694156647950000, SpanDuration: 13.0ms
------SpanID: fa55fb713b747546, SpanName: http:/travel2/gettraintypebytripid/t1235, SpanKind: SERVER, Timestamp:1694156647945000, SpanDuration: 25.0ms
--------SpanID: f299a2dda630fc42, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694156647948000, SpanDuration: 20.0ms
--------SpanID: f299a2dda630fc42, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694156647950000, SpanDuration: 13.0ms
------SpanID: 0c691ef6bd37bae4, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694156647974000, SpanDuration: 16.0ms
------SpanID: 0c691ef6bd37bae4, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694156647977000, SpanDuration: 12.0ms
----SpanID: 8ddb2ecd865d2b44, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694156647994000, SpanDuration: 23.0ms
----SpanID: 8ddb2ecd865d2b44, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694156647996000, SpanDuration: 20.0ms
--SpanID: 2daa8334c9c82275, SpanName: http:/travel2/gettripalldetailinfo/, SpanKind: SERVER, Timestamp:1694156647619000, SpanDuration: 404.0ms
----SpanID: d9e87af72a2a5dd6, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647625000, SpanDuration: 22.0ms
------SpanID: 26f30548989114bf, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647633000, SpanDuration: 12.0ms
--------SpanID: 3ecb12cdb4d551eb, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647637000, SpanDuration: 7.0ms
--------SpanID: 3ecb12cdb4d551eb, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647639000, SpanDuration: 4.0ms
------SpanID: 26f30548989114bf, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694156647635000, SpanDuration: 10.0ms
--------SpanID: 3ecb12cdb4d551eb, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647637000, SpanDuration: 7.0ms
--------SpanID: 3ecb12cdb4d551eb, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647639000, SpanDuration: 4.0ms
----SpanID: d9e87af72a2a5dd6, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694156647631000, SpanDuration: 15.0ms
------SpanID: 26f30548989114bf, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647633000, SpanDuration: 12.0ms
--------SpanID: 3ecb12cdb4d551eb, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647637000, SpanDuration: 7.0ms
--------SpanID: 3ecb12cdb4d551eb, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647639000, SpanDuration: 4.0ms
------SpanID: 26f30548989114bf, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694156647635000, SpanDuration: 10.0ms
--------SpanID: 3ecb12cdb4d551eb, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647637000, SpanDuration: 7.0ms
--------SpanID: 3ecb12cdb4d551eb, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647639000, SpanDuration: 4.0ms
----SpanID: 556ecdd08eebaf29, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647648000, SpanDuration: 17.0ms
------SpanID: 5742078077bbf1f4, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647652000, SpanDuration: 12.0ms
--------SpanID: d73a29aea4430f13, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647655000, SpanDuration: 7.0ms
--------SpanID: d73a29aea4430f13, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647658000, SpanDuration: 4.0ms
------SpanID: 5742078077bbf1f4, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694156647654000, SpanDuration: 9.0ms
--------SpanID: d73a29aea4430f13, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647655000, SpanDuration: 7.0ms
--------SpanID: d73a29aea4430f13, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647658000, SpanDuration: 4.0ms
----SpanID: 556ecdd08eebaf29, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694156647650000, SpanDuration: 15.0ms
------SpanID: 5742078077bbf1f4, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647652000, SpanDuration: 12.0ms
--------SpanID: d73a29aea4430f13, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647655000, SpanDuration: 7.0ms
--------SpanID: d73a29aea4430f13, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647658000, SpanDuration: 4.0ms
------SpanID: 5742078077bbf1f4, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694156647654000, SpanDuration: 9.0ms
--------SpanID: d73a29aea4430f13, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647655000, SpanDuration: 7.0ms
--------SpanID: d73a29aea4430f13, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647658000, SpanDuration: 4.0ms
----SpanID: 874ceb6ecf9c64ae, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694156647666000, SpanDuration: 7.0ms
----SpanID: 874ceb6ecf9c64ae, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694156647667000, SpanDuration: 5.0ms
----SpanID: 5134dc03d986408c, SpanName: http:/ticketinfo/queryfortravel, SpanKind: CLIENT, Timestamp:1694156647674000, SpanDuration: 72.0ms
------SpanID: b97ce0d7769921d6, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1694156647678000, SpanDuration: 66.0ms
--------SpanID: ff1585f969dee436, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694156647683000, SpanDuration: 6.0ms
--------SpanID: ff1585f969dee436, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694156647685000, SpanDuration: 3.0ms
--------SpanID: 7c853073cbf4d5e6, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694156647690000, SpanDuration: 6.0ms
--------SpanID: 7c853073cbf4d5e6, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694156647692000, SpanDuration: 3.0ms
--------SpanID: 073a7690e2cfb4bb, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694156647697000, SpanDuration: 7.0ms
--------SpanID: 073a7690e2cfb4bb, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694156647698000, SpanDuration: 5.0ms
--------SpanID: 70ec00aa253fa674, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694156647705000, SpanDuration: 6.0ms
--------SpanID: 70ec00aa253fa674, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694156647706000, SpanDuration: 5.0ms
--------SpanID: 5bf544b1eccfc49c, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1694156647712000, SpanDuration: 10.0ms
--------SpanID: 5bf544b1eccfc49c, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1694156647713000, SpanDuration: 6.0ms
--------SpanID: 6173a0907d82c0c8, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647722000, SpanDuration: 6.0ms
--------SpanID: 6173a0907d82c0c8, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647724000, SpanDuration: 4.0ms
--------SpanID: ead97f797f085195, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647729000, SpanDuration: 5.0ms
--------SpanID: ead97f797f085195, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647731000, SpanDuration: 3.0ms
------SpanID: b97ce0d7769921d6, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1694156647680000, SpanDuration: 63.0ms
--------SpanID: ff1585f969dee436, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694156647683000, SpanDuration: 6.0ms
--------SpanID: ff1585f969dee436, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694156647685000, SpanDuration: 3.0ms
--------SpanID: 7c853073cbf4d5e6, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694156647690000, SpanDuration: 6.0ms
--------SpanID: 7c853073cbf4d5e6, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694156647692000, SpanDuration: 3.0ms
--------SpanID: 073a7690e2cfb4bb, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694156647697000, SpanDuration: 7.0ms
--------SpanID: 073a7690e2cfb4bb, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694156647698000, SpanDuration: 5.0ms
--------SpanID: 70ec00aa253fa674, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694156647705000, SpanDuration: 6.0ms
--------SpanID: 70ec00aa253fa674, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694156647706000, SpanDuration: 5.0ms
--------SpanID: 5bf544b1eccfc49c, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1694156647712000, SpanDuration: 10.0ms
--------SpanID: 5bf544b1eccfc49c, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1694156647713000, SpanDuration: 6.0ms
--------SpanID: 6173a0907d82c0c8, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647722000, SpanDuration: 6.0ms
--------SpanID: 6173a0907d82c0c8, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647724000, SpanDuration: 4.0ms
--------SpanID: ead97f797f085195, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647729000, SpanDuration: 5.0ms
--------SpanID: ead97f797f085195, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647731000, SpanDuration: 3.0ms
----SpanID: 5134dc03d986408c, SpanName: http:/ticketinfo/queryfortravel, SpanKind: SERVER, Timestamp:1694156647676000, SpanDuration: 70.0ms
------SpanID: b97ce0d7769921d6, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1694156647678000, SpanDuration: 66.0ms
--------SpanID: ff1585f969dee436, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694156647683000, SpanDuration: 6.0ms
--------SpanID: ff1585f969dee436, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694156647685000, SpanDuration: 3.0ms
--------SpanID: 7c853073cbf4d5e6, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694156647690000, SpanDuration: 6.0ms
--------SpanID: 7c853073cbf4d5e6, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694156647692000, SpanDuration: 3.0ms
--------SpanID: 073a7690e2cfb4bb, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694156647697000, SpanDuration: 7.0ms
--------SpanID: 073a7690e2cfb4bb, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694156647698000, SpanDuration: 5.0ms
--------SpanID: 70ec00aa253fa674, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694156647705000, SpanDuration: 6.0ms
--------SpanID: 70ec00aa253fa674, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694156647706000, SpanDuration: 5.0ms
--------SpanID: 5bf544b1eccfc49c, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1694156647712000, SpanDuration: 10.0ms
--------SpanID: 5bf544b1eccfc49c, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1694156647713000, SpanDuration: 6.0ms
--------SpanID: 6173a0907d82c0c8, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647722000, SpanDuration: 6.0ms
--------SpanID: 6173a0907d82c0c8, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647724000, SpanDuration: 4.0ms
--------SpanID: ead97f797f085195, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647729000, SpanDuration: 5.0ms
--------SpanID: ead97f797f085195, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647731000, SpanDuration: 3.0ms
------SpanID: b97ce0d7769921d6, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1694156647680000, SpanDuration: 63.0ms
--------SpanID: ff1585f969dee436, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694156647683000, SpanDuration: 6.0ms
--------SpanID: ff1585f969dee436, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694156647685000, SpanDuration: 3.0ms
--------SpanID: 7c853073cbf4d5e6, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694156647690000, SpanDuration: 6.0ms
--------SpanID: 7c853073cbf4d5e6, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694156647692000, SpanDuration: 3.0ms
--------SpanID: 073a7690e2cfb4bb, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694156647697000, SpanDuration: 7.0ms
--------SpanID: 073a7690e2cfb4bb, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694156647698000, SpanDuration: 5.0ms
--------SpanID: 70ec00aa253fa674, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694156647705000, SpanDuration: 6.0ms
--------SpanID: 70ec00aa253fa674, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694156647706000, SpanDuration: 5.0ms
--------SpanID: 5bf544b1eccfc49c, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1694156647712000, SpanDuration: 10.0ms
--------SpanID: 5bf544b1eccfc49c, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1694156647713000, SpanDuration: 6.0ms
--------SpanID: 6173a0907d82c0c8, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647722000, SpanDuration: 6.0ms
--------SpanID: 6173a0907d82c0c8, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647724000, SpanDuration: 4.0ms
--------SpanID: ead97f797f085195, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647729000, SpanDuration: 5.0ms
--------SpanID: ead97f797f085195, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647731000, SpanDuration: 3.0ms
----SpanID: 9cc928dff5a2f179, SpanName: http:/orderother/calculate, SpanKind: CLIENT, Timestamp:1694156647747000, SpanDuration: 6.0ms
----SpanID: 9cc928dff5a2f179, SpanName: http:/orderother/calculate, SpanKind: SERVER, Timestamp:1694156647748000, SpanDuration: 5.0ms
----SpanID: 40c7f1bb78172273, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647754000, SpanDuration: 16.0ms
------SpanID: 186daa604ba23c84, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694156647757000, SpanDuration: 12.0ms
--------SpanID: baba6000cc35511c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694156647762000, SpanDuration: 5.0ms
--------SpanID: baba6000cc35511c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694156647764000, SpanDuration: 3.0ms
