SpanID: 636384c770a57cca, SpanName: http:/preserveother, SpanKind: SERVER, Timestamp:1694154349848000, SpanDuration: 2580.051ms
------SpanID: cd4aaa568051ef33, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694154350731000, SpanDuration: 10.0ms
------SpanID: cd4aaa568051ef33, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694154350733000, SpanDuration: 7.0ms
----SpanID: cc60898b663b553b, SpanName: http:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1694154350689000, SpanDuration: 54.0ms
------SpanID: 2cb087ba848d4cd2, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1694154350692000, SpanDuration: 13.0ms
--------SpanID: a20c730f717d09ee, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350696000, SpanDuration: 7.0ms
--------SpanID: a20c730f717d09ee, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350698000, SpanDuration: 4.0ms
------SpanID: 2cb087ba848d4cd2, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1694154350693000, SpanDuration: 11.0ms
--------SpanID: a20c730f717d09ee, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350696000, SpanDuration: 7.0ms
--------SpanID: a20c730f717d09ee, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350698000, SpanDuration: 4.0ms
------SpanID: e1cd5595fddd1ed1, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694154350706000, SpanDuration: 7.0ms
------SpanID: e1cd5595fddd1ed1, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694154350708000, SpanDuration: 4.0ms
------SpanID: c8b25acb1cf06fd3, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1694154350714000, SpanDuration: 17.0ms
--------SpanID: c78a17ba72560ac8, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350721000, SpanDuration: 8.0ms
--------SpanID: c78a17ba72560ac8, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350723000, SpanDuration: 5.0ms
------SpanID: c8b25acb1cf06fd3, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1694154350715000, SpanDuration: 15.0ms
--------SpanID: c78a17ba72560ac8, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350721000, SpanDuration: 8.0ms
--------SpanID: c78a17ba72560ac8, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350723000, SpanDuration: 5.0ms
------SpanID: cd4aaa568051ef33, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694154350731000, SpanDuration: 10.0ms
------SpanID: cd4aaa568051ef33, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694154350733000, SpanDuration: 7.0ms
----SpanID: 01b85667c35e63c0, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350746000, SpanDuration: 16.0ms
------SpanID: 4cdf4974e993a4c7, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350749000, SpanDuration: 11.0ms
--------SpanID: 2da1d5292da02e0c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350753000, SpanDuration: 6.0ms
--------SpanID: 2da1d5292da02e0c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350755000, SpanDuration: 3.0ms
------SpanID: 4cdf4974e993a4c7, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694154350751000, SpanDuration: 9.0ms
--------SpanID: 2da1d5292da02e0c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350753000, SpanDuration: 6.0ms
--------SpanID: 2da1d5292da02e0c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350755000, SpanDuration: 3.0ms
----SpanID: 01b85667c35e63c0, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694154350748000, SpanDuration: 13.0ms
------SpanID: 4cdf4974e993a4c7, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350749000, SpanDuration: 11.0ms
--------SpanID: 2da1d5292da02e0c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350753000, SpanDuration: 6.0ms
--------SpanID: 2da1d5292da02e0c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350755000, SpanDuration: 3.0ms
------SpanID: 4cdf4974e993a4c7, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694154350751000, SpanDuration: 9.0ms
--------SpanID: 2da1d5292da02e0c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350753000, SpanDuration: 6.0ms
--------SpanID: 2da1d5292da02e0c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350755000, SpanDuration: 3.0ms
----SpanID: 2b2c32f739aee222, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350763000, SpanDuration: 16.0ms
------SpanID: a994c16e97a9af54, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350767000, SpanDuration: 11.0ms
--------SpanID: c261b8df831e0698, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350771000, SpanDuration: 5.0ms
--------SpanID: c261b8df831e0698, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350773000, SpanDuration: 3.0ms
------SpanID: a994c16e97a9af54, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694154350769000, SpanDuration: 8.0ms
--------SpanID: c261b8df831e0698, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350771000, SpanDuration: 5.0ms
--------SpanID: c261b8df831e0698, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350773000, SpanDuration: 3.0ms
----SpanID: 2b2c32f739aee222, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694154350765000, SpanDuration: 14.0ms
------SpanID: a994c16e97a9af54, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350767000, SpanDuration: 11.0ms
--------SpanID: c261b8df831e0698, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350771000, SpanDuration: 5.0ms
--------SpanID: c261b8df831e0698, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350773000, SpanDuration: 3.0ms
------SpanID: a994c16e97a9af54, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694154350769000, SpanDuration: 8.0ms
--------SpanID: c261b8df831e0698, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350771000, SpanDuration: 5.0ms
--------SpanID: c261b8df831e0698, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350773000, SpanDuration: 3.0ms
----SpanID: 69533f2e1650592d, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1694154350780000, SpanDuration: 53.0ms
------SpanID: 7bc8990623fd070b, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1694154350786000, SpanDuration: 12.0ms
--------SpanID: 8ec616206c791369, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350790000, SpanDuration: 6.0ms
--------SpanID: 8ec616206c791369, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350791000, SpanDuration: 4.0ms
------SpanID: 7bc8990623fd070b, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1694154350787000, SpanDuration: 10.0ms
--------SpanID: 8ec616206c791369, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350790000, SpanDuration: 6.0ms
--------SpanID: 8ec616206c791369, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350791000, SpanDuration: 4.0ms
------SpanID: dafa12f467cead5c, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694154350800000, SpanDuration: 6.0ms
------SpanID: dafa12f467cead5c, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694154350801000, SpanDuration: 4.0ms
------SpanID: d382c32f6752b98b, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1694154350807000, SpanDuration: 12.0ms
--------SpanID: a26a7e9685f9ac3e, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350811000, SpanDuration: 6.0ms
--------SpanID: a26a7e9685f9ac3e, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350812000, SpanDuration: 5.0ms
------SpanID: d382c32f6752b98b, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1694154350808000, SpanDuration: 11.0ms
--------SpanID: a26a7e9685f9ac3e, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350811000, SpanDuration: 6.0ms
--------SpanID: a26a7e9685f9ac3e, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350812000, SpanDuration: 5.0ms
------SpanID: 8a6e8b39830efc6a, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694154350820000, SpanDuration: 9.0ms
------SpanID: 8a6e8b39830efc6a, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694154350824000, SpanDuration: 6.0ms
----SpanID: 69533f2e1650592d, SpanName: http:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1694154350783000, SpanDuration: 49.0ms
------SpanID: 7bc8990623fd070b, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1694154350786000, SpanDuration: 12.0ms
--------SpanID: 8ec616206c791369, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350790000, SpanDuration: 6.0ms
--------SpanID: 8ec616206c791369, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350791000, SpanDuration: 4.0ms
------SpanID: 7bc8990623fd070b, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1694154350787000, SpanDuration: 10.0ms
--------SpanID: 8ec616206c791369, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350790000, SpanDuration: 6.0ms
--------SpanID: 8ec616206c791369, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350791000, SpanDuration: 4.0ms
------SpanID: dafa12f467cead5c, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694154350800000, SpanDuration: 6.0ms
------SpanID: dafa12f467cead5c, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694154350801000, SpanDuration: 4.0ms
------SpanID: d382c32f6752b98b, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1694154350807000, SpanDuration: 12.0ms
--------SpanID: a26a7e9685f9ac3e, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350811000, SpanDuration: 6.0ms
--------SpanID: a26a7e9685f9ac3e, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350812000, SpanDuration: 5.0ms
------SpanID: d382c32f6752b98b, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1694154350808000, SpanDuration: 11.0ms
--------SpanID: a26a7e9685f9ac3e, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350811000, SpanDuration: 6.0ms
--------SpanID: a26a7e9685f9ac3e, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350812000, SpanDuration: 5.0ms
------SpanID: 8a6e8b39830efc6a, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694154350820000, SpanDuration: 9.0ms
------SpanID: 8a6e8b39830efc6a, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694154350824000, SpanDuration: 6.0ms
----SpanID: 36a7bd715e0e0c85, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350834000, SpanDuration: 7.0ms
----SpanID: 36a7bd715e0e0c85, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350835000, SpanDuration: 6.0ms
--SpanID: e5288b9098b8f04f, SpanName: http:/travel2/gettripalldetailinfo/, SpanKind: SERVER, Timestamp:1694154350490000, SpanDuration: 355.0ms
----SpanID: 444f2b6381f21287, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350496000, SpanDuration: 17.0ms
------SpanID: 34cdca4adc35d2da, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350500000, SpanDuration: 11.0ms
--------SpanID: 27bb5240267db423, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350503000, SpanDuration: 6.0ms
--------SpanID: 27bb5240267db423, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350505000, SpanDuration: 3.0ms
------SpanID: 34cdca4adc35d2da, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694154350501000, SpanDuration: 9.0ms
--------SpanID: 27bb5240267db423, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350503000, SpanDuration: 6.0ms
--------SpanID: 27bb5240267db423, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350505000, SpanDuration: 3.0ms
----SpanID: 444f2b6381f21287, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694154350498000, SpanDuration: 14.0ms
------SpanID: 34cdca4adc35d2da, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350500000, SpanDuration: 11.0ms
--------SpanID: 27bb5240267db423, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350503000, SpanDuration: 6.0ms
--------SpanID: 27bb5240267db423, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350505000, SpanDuration: 3.0ms
------SpanID: 34cdca4adc35d2da, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694154350501000, SpanDuration: 9.0ms
--------SpanID: 27bb5240267db423, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350503000, SpanDuration: 6.0ms
--------SpanID: 27bb5240267db423, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350505000, SpanDuration: 3.0ms
----SpanID: c57dd9c850ac0672, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350514000, SpanDuration: 20.0ms
------SpanID: 779f263075c60520, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350517000, SpanDuration: 15.0ms
--------SpanID: 5717da08e02ffaca, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350524000, SpanDuration: 6.0ms
--------SpanID: 5717da08e02ffaca, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350527000, SpanDuration: 3.0ms
------SpanID: 779f263075c60520, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694154350520000, SpanDuration: 12.0ms
--------SpanID: 5717da08e02ffaca, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350524000, SpanDuration: 6.0ms
--------SpanID: 5717da08e02ffaca, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350527000, SpanDuration: 3.0ms
----SpanID: c57dd9c850ac0672, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694154350516000, SpanDuration: 18.0ms
------SpanID: 779f263075c60520, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350517000, SpanDuration: 15.0ms
--------SpanID: 5717da08e02ffaca, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350524000, SpanDuration: 6.0ms
--------SpanID: 5717da08e02ffaca, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350527000, SpanDuration: 3.0ms
------SpanID: 779f263075c60520, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694154350520000, SpanDuration: 12.0ms
--------SpanID: 5717da08e02ffaca, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350524000, SpanDuration: 6.0ms
--------SpanID: 5717da08e02ffaca, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350527000, SpanDuration: 3.0ms
----SpanID: c21da771a709817a, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350535000, SpanDuration: 7.0ms
----SpanID: c21da771a709817a, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350537000, SpanDuration: 4.0ms
----SpanID: e8506c3ef273fa91, SpanName: http:/ticketinfo/queryfortravel, SpanKind: CLIENT, Timestamp:1694154350543000, SpanDuration: 64.0ms
------SpanID: 849d866d4094b006, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1694154350547000, SpanDuration: 58.0ms
--------SpanID: e930f838d4667e7d, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694154350553000, SpanDuration: 6.0ms
--------SpanID: e930f838d4667e7d, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694154350555000, SpanDuration: 3.0ms
--------SpanID: 5b8a0b2e67cc484c, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694154350561000, SpanDuration: 7.0ms
--------SpanID: 5b8a0b2e67cc484c, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694154350563000, SpanDuration: 4.0ms
--------SpanID: 03fce269cb5a7617, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350569000, SpanDuration: 7.0ms
--------SpanID: 03fce269cb5a7617, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350570000, SpanDuration: 5.0ms
--------SpanID: 6e10b8b5a660239d, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350577000, SpanDuration: 5.0ms
--------SpanID: 6e10b8b5a660239d, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350578000, SpanDuration: 3.0ms
--------SpanID: 8be7d34219a7e1d2, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1694154350583000, SpanDuration: 8.0ms
--------SpanID: 8be7d34219a7e1d2, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1694154350585000, SpanDuration: 5.0ms
--------SpanID: 6cc97ed3b22ae73b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350592000, SpanDuration: 5.0ms
--------SpanID: 6cc97ed3b22ae73b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350594000, SpanDuration: 3.0ms
--------SpanID: 2dda52070bff554a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350598000, SpanDuration: 5.0ms
--------SpanID: 2dda52070bff554a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350600000, SpanDuration: 2.0ms
------SpanID: 849d866d4094b006, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1694154350550000, SpanDuration: 54.0ms
--------SpanID: e930f838d4667e7d, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694154350553000, SpanDuration: 6.0ms
--------SpanID: e930f838d4667e7d, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694154350555000, SpanDuration: 3.0ms
--------SpanID: 5b8a0b2e67cc484c, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694154350561000, SpanDuration: 7.0ms
--------SpanID: 5b8a0b2e67cc484c, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694154350563000, SpanDuration: 4.0ms
--------SpanID: 03fce269cb5a7617, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350569000, SpanDuration: 7.0ms
--------SpanID: 03fce269cb5a7617, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350570000, SpanDuration: 5.0ms
--------SpanID: 6e10b8b5a660239d, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350577000, SpanDuration: 5.0ms
--------SpanID: 6e10b8b5a660239d, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350578000, SpanDuration: 3.0ms
--------SpanID: 8be7d34219a7e1d2, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1694154350583000, SpanDuration: 8.0ms
--------SpanID: 8be7d34219a7e1d2, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1694154350585000, SpanDuration: 5.0ms
--------SpanID: 6cc97ed3b22ae73b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350592000, SpanDuration: 5.0ms
--------SpanID: 6cc97ed3b22ae73b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350594000, SpanDuration: 3.0ms
--------SpanID: 2dda52070bff554a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350598000, SpanDuration: 5.0ms
--------SpanID: 2dda52070bff554a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350600000, SpanDuration: 2.0ms
----SpanID: e8506c3ef273fa91, SpanName: http:/ticketinfo/queryfortravel, SpanKind: SERVER, Timestamp:1694154350545000, SpanDuration: 61.0ms
------SpanID: 849d866d4094b006, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1694154350547000, SpanDuration: 58.0ms
--------SpanID: e930f838d4667e7d, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694154350553000, SpanDuration: 6.0ms
--------SpanID: e930f838d4667e7d, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694154350555000, SpanDuration: 3.0ms
--------SpanID: 5b8a0b2e67cc484c, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694154350561000, SpanDuration: 7.0ms
--------SpanID: 5b8a0b2e67cc484c, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694154350563000, SpanDuration: 4.0ms
--------SpanID: 03fce269cb5a7617, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350569000, SpanDuration: 7.0ms
--------SpanID: 03fce269cb5a7617, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350570000, SpanDuration: 5.0ms
--------SpanID: 6e10b8b5a660239d, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350577000, SpanDuration: 5.0ms
--------SpanID: 6e10b8b5a660239d, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350578000, SpanDuration: 3.0ms
--------SpanID: 8be7d34219a7e1d2, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1694154350583000, SpanDuration: 8.0ms
--------SpanID: 8be7d34219a7e1d2, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1694154350585000, SpanDuration: 5.0ms
--------SpanID: 6cc97ed3b22ae73b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350592000, SpanDuration: 5.0ms
--------SpanID: 6cc97ed3b22ae73b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350594000, SpanDuration: 3.0ms
--------SpanID: 2dda52070bff554a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350598000, SpanDuration: 5.0ms
--------SpanID: 2dda52070bff554a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350600000, SpanDuration: 2.0ms
------SpanID: 849d866d4094b006, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1694154350550000, SpanDuration: 54.0ms
--------SpanID: e930f838d4667e7d, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694154350553000, SpanDuration: 6.0ms
--------SpanID: e930f838d4667e7d, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694154350555000, SpanDuration: 3.0ms
--------SpanID: 5b8a0b2e67cc484c, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694154350561000, SpanDuration: 7.0ms
--------SpanID: 5b8a0b2e67cc484c, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694154350563000, SpanDuration: 4.0ms
--------SpanID: 03fce269cb5a7617, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694154350569000, SpanDuration: 7.0ms
--------SpanID: 03fce269cb5a7617, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694154350570000, SpanDuration: 5.0ms
--------SpanID: 6e10b8b5a660239d, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694154350577000, SpanDuration: 5.0ms
--------SpanID: 6e10b8b5a660239d, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694154350578000, SpanDuration: 3.0ms
--------SpanID: 8be7d34219a7e1d2, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1694154350583000, SpanDuration: 8.0ms
--------SpanID: 8be7d34219a7e1d2, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1694154350585000, SpanDuration: 5.0ms
--------SpanID: 6cc97ed3b22ae73b, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350592000, SpanDuration: 5.0ms
--------SpanID: 6cc97ed3b22ae73b, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350594000, SpanDuration: 3.0ms
--------SpanID: 2dda52070bff554a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350598000, SpanDuration: 5.0ms
--------SpanID: 2dda52070bff554a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350600000, SpanDuration: 2.0ms
----SpanID: 85abc276d5035c3a, SpanName: http:/orderother/calculate, SpanKind: CLIENT, Timestamp:1694154350608000, SpanDuration: 7.0ms
----SpanID: 85abc276d5035c3a, SpanName: http:/orderother/calculate, SpanKind: SERVER, Timestamp:1694154350609000, SpanDuration: 6.0ms
----SpanID: be6db4568f882777, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350616000, SpanDuration: 15.0ms
------SpanID: 4f34b399e07aeaea, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694154350620000, SpanDuration: 9.0ms
--------SpanID: b6e2141c1534a220, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694154350622000, SpanDuration: 6.0ms
--------SpanID: b6e2141c1534a220, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694154350625000, SpanDuration: 3.0ms
