SpanID: 9abbf50ef5393fef, SpanName: http:/travelplan/getcheapest, SpanKind: SERVER, Timestamp:1693897380997000, SpanDuration: 10713.892ms
----------SpanID: 03d20671731c7b14, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897391306000, SpanDuration: 4.0ms
--------SpanID: bdcc193e02f654e9, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897391302000, SpanDuration: 10.0ms
----------SpanID: 03d20671731c7b14, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897391304000, SpanDuration: 6.0ms
----------SpanID: 03d20671731c7b14, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897391306000, SpanDuration: 4.0ms
------SpanID: af32082b411e1059, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693897391298000, SpanDuration: 15.0ms
--------SpanID: bdcc193e02f654e9, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897391299000, SpanDuration: 13.0ms
----------SpanID: 03d20671731c7b14, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897391304000, SpanDuration: 6.0ms
----------SpanID: 03d20671731c7b14, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897391306000, SpanDuration: 4.0ms
--------SpanID: bdcc193e02f654e9, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897391302000, SpanDuration: 10.0ms
----------SpanID: 03d20671731c7b14, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897391304000, SpanDuration: 6.0ms
----------SpanID: 03d20671731c7b14, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897391306000, SpanDuration: 4.0ms
------SpanID: dca266cf9bfe04bc, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1693897391315000, SpanDuration: 59.0ms
--------SpanID: 0e553dfbea39b9d2, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693897391321000, SpanDuration: 13.0ms
----------SpanID: a8381e478abda26a, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693897391326000, SpanDuration: 6.0ms
----------SpanID: a8381e478abda26a, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693897391328000, SpanDuration: 3.0ms
--------SpanID: 0e553dfbea39b9d2, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693897391323000, SpanDuration: 10.0ms
----------SpanID: a8381e478abda26a, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693897391326000, SpanDuration: 6.0ms
----------SpanID: a8381e478abda26a, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693897391328000, SpanDuration: 3.0ms
--------SpanID: 2ffe3e315942ddee, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693897391336000, SpanDuration: 7.0ms
--------SpanID: 2ffe3e315942ddee, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693897391337000, SpanDuration: 5.0ms
--------SpanID: 57ed68e1085176a8, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693897391344000, SpanDuration: 14.0ms
----------SpanID: fe0cc556c5dcd690, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693897391348000, SpanDuration: 7.0ms
----------SpanID: fe0cc556c5dcd690, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693897391350000, SpanDuration: 4.0ms
--------SpanID: 57ed68e1085176a8, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693897391345000, SpanDuration: 12.0ms
----------SpanID: fe0cc556c5dcd690, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693897391348000, SpanDuration: 7.0ms
----------SpanID: fe0cc556c5dcd690, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693897391350000, SpanDuration: 4.0ms
--------SpanID: c7c970d52e2e4e62, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1693897391359000, SpanDuration: 6.0ms
--------SpanID: c7c970d52e2e4e62, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1693897391360000, SpanDuration: 4.0ms
------SpanID: dca266cf9bfe04bc, SpanName: http:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1693897391317000, SpanDuration: 49.0ms
--------SpanID: 0e553dfbea39b9d2, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693897391321000, SpanDuration: 13.0ms
----------SpanID: a8381e478abda26a, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693897391326000, SpanDuration: 6.0ms
----------SpanID: a8381e478abda26a, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693897391328000, SpanDuration: 3.0ms
--------SpanID: 0e553dfbea39b9d2, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693897391323000, SpanDuration: 10.0ms
----------SpanID: a8381e478abda26a, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693897391326000, SpanDuration: 6.0ms
----------SpanID: a8381e478abda26a, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693897391328000, SpanDuration: 3.0ms
--------SpanID: 2ffe3e315942ddee, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693897391336000, SpanDuration: 7.0ms
--------SpanID: 2ffe3e315942ddee, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693897391337000, SpanDuration: 5.0ms
--------SpanID: 57ed68e1085176a8, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693897391344000, SpanDuration: 14.0ms
----------SpanID: fe0cc556c5dcd690, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693897391348000, SpanDuration: 7.0ms
----------SpanID: fe0cc556c5dcd690, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693897391350000, SpanDuration: 4.0ms
--------SpanID: 57ed68e1085176a8, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693897391345000, SpanDuration: 12.0ms
----------SpanID: fe0cc556c5dcd690, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693897391348000, SpanDuration: 7.0ms
----------SpanID: fe0cc556c5dcd690, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693897391350000, SpanDuration: 4.0ms
--------SpanID: c7c970d52e2e4e62, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1693897391359000, SpanDuration: 6.0ms
--------SpanID: c7c970d52e2e4e62, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1693897391360000, SpanDuration: 4.0ms
------SpanID: 1136a73421b9972a, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693897391374000, SpanDuration: 15.0ms
--------SpanID: aed626c0a23e16b7, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897391378000, SpanDuration: 9.0ms
----------SpanID: 8a9c30603040d73f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897391381000, SpanDuration: 5.0ms
----------SpanID: 8a9c30603040d73f, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897391383000, SpanDuration: 3.0ms
--------SpanID: aed626c0a23e16b7, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897391380000, SpanDuration: 7.0ms
----------SpanID: 8a9c30603040d73f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897391381000, SpanDuration: 5.0ms
----------SpanID: 8a9c30603040d73f, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897391383000, SpanDuration: 3.0ms
------SpanID: 1136a73421b9972a, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693897391376000, SpanDuration: 12.0ms
--------SpanID: aed626c0a23e16b7, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897391378000, SpanDuration: 9.0ms
----------SpanID: 8a9c30603040d73f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897391381000, SpanDuration: 5.0ms
----------SpanID: 8a9c30603040d73f, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897391383000, SpanDuration: 3.0ms
--------SpanID: aed626c0a23e16b7, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897391380000, SpanDuration: 7.0ms
----------SpanID: 8a9c30603040d73f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897391381000, SpanDuration: 5.0ms
----------SpanID: 8a9c30603040d73f, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897391383000, SpanDuration: 3.0ms
------SpanID: bf5dcffb62450572, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693897391390000, SpanDuration: 15.0ms
--------SpanID: 48dfa0101eddfca7, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897391393000, SpanDuration: 11.0ms
----------SpanID: fb8c8baacba9b99a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897391397000, SpanDuration: 5.0ms
----------SpanID: fb8c8baacba9b99a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897391399000, SpanDuration: 3.0ms
--------SpanID: 48dfa0101eddfca7, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897391395000, SpanDuration: 8.0ms
----------SpanID: fb8c8baacba9b99a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897391397000, SpanDuration: 5.0ms
----------SpanID: fb8c8baacba9b99a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897391399000, SpanDuration: 3.0ms
------SpanID: bf5dcffb62450572, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693897391392000, SpanDuration: 13.0ms
--------SpanID: 48dfa0101eddfca7, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897391393000, SpanDuration: 11.0ms
----------SpanID: fb8c8baacba9b99a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897391397000, SpanDuration: 5.0ms
----------SpanID: fb8c8baacba9b99a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897391399000, SpanDuration: 3.0ms
--------SpanID: 48dfa0101eddfca7, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897391395000, SpanDuration: 8.0ms
----------SpanID: fb8c8baacba9b99a, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897391397000, SpanDuration: 5.0ms
----------SpanID: fb8c8baacba9b99a, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897391399000, SpanDuration: 3.0ms
------SpanID: 992719b15b831396, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1693897391406000, SpanDuration: 47.0ms
--------SpanID: 98b9a1a1ad2cb213, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693897391410000, SpanDuration: 11.0ms
----------SpanID: f54a4e81c39a36bd, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693897391414000, SpanDuration: 5.0ms
----------SpanID: f54a4e81c39a36bd, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693897391416000, SpanDuration: 3.0ms
--------SpanID: 98b9a1a1ad2cb213, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693897391412000, SpanDuration: 9.0ms
----------SpanID: f54a4e81c39a36bd, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693897391414000, SpanDuration: 5.0ms
----------SpanID: f54a4e81c39a36bd, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693897391416000, SpanDuration: 3.0ms
--------SpanID: da6f9b842796cc11, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693897391423000, SpanDuration: 7.0ms
--------SpanID: da6f9b842796cc11, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693897391424000, SpanDuration: 5.0ms
--------SpanID: 2867875c2026cb6f, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693897391430000, SpanDuration: 11.0ms
----------SpanID: 9088b64c51d3f6e0, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693897391435000, SpanDuration: 6.0ms
----------SpanID: 9088b64c51d3f6e0, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693897391436000, SpanDuration: 4.0ms
--------SpanID: 2867875c2026cb6f, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693897391432000, SpanDuration: 10.0ms
----------SpanID: 9088b64c51d3f6e0, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693897391435000, SpanDuration: 6.0ms
----------SpanID: 9088b64c51d3f6e0, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693897391436000, SpanDuration: 4.0ms
--------SpanID: 3411aa77361d9ccd, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1693897391443000, SpanDuration: 8.0ms
--------SpanID: 3411aa77361d9ccd, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1693897391446000, SpanDuration: 5.0ms
------SpanID: 992719b15b831396, SpanName: http:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1693897391409000, SpanDuration: 43.0ms
--------SpanID: 98b9a1a1ad2cb213, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693897391410000, SpanDuration: 11.0ms
----------SpanID: f54a4e81c39a36bd, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693897391414000, SpanDuration: 5.0ms
----------SpanID: f54a4e81c39a36bd, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693897391416000, SpanDuration: 3.0ms
--------SpanID: 98b9a1a1ad2cb213, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693897391412000, SpanDuration: 9.0ms
----------SpanID: f54a4e81c39a36bd, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693897391414000, SpanDuration: 5.0ms
----------SpanID: f54a4e81c39a36bd, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693897391416000, SpanDuration: 3.0ms
--------SpanID: da6f9b842796cc11, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1693897391423000, SpanDuration: 7.0ms
--------SpanID: da6f9b842796cc11, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1693897391424000, SpanDuration: 5.0ms
--------SpanID: 2867875c2026cb6f, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1693897391430000, SpanDuration: 11.0ms
----------SpanID: 9088b64c51d3f6e0, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693897391435000, SpanDuration: 6.0ms
----------SpanID: 9088b64c51d3f6e0, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693897391436000, SpanDuration: 4.0ms
--------SpanID: 2867875c2026cb6f, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1693897391432000, SpanDuration: 10.0ms
----------SpanID: 9088b64c51d3f6e0, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693897391435000, SpanDuration: 6.0ms
----------SpanID: 9088b64c51d3f6e0, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693897391436000, SpanDuration: 4.0ms
--------SpanID: 3411aa77361d9ccd, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1693897391443000, SpanDuration: 8.0ms
--------SpanID: 3411aa77361d9ccd, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1693897391446000, SpanDuration: 5.0ms
------SpanID: 1ac0a8c154725014, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1693897391454000, SpanDuration: 6.0ms
------SpanID: 1ac0a8c154725014, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1693897391455000, SpanDuration: 5.0ms
------SpanID: a2f5d2ab525d652a, SpanName: http:/route/querybyid/9fc9c261-3263-4bfa-82f8-bb44, SpanKind: CLIENT, Timestamp:1693897391461000, SpanDuration: 5.0ms
------SpanID: a2f5d2ab525d652a, SpanName: http:/route/querybyid/9fc9c261-3263-4bfa-82f8-bb44, SpanKind: SERVER, Timestamp:1693897391462000, SpanDuration: 4.0ms
------SpanID: 9396140a111809cd, SpanName: http:/route/querybyid/d693a2c5-ef87-4a3c-bef8-600b, SpanKind: CLIENT, Timestamp:1693897391467000, SpanDuration: 4.0ms
------SpanID: 9396140a111809cd, SpanName: http:/route/querybyid/d693a2c5-ef87-4a3c-bef8-600b, SpanKind: SERVER, Timestamp:1693897391468000, SpanDuration: 3.0ms
------SpanID: 8f720629048dba90, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1693897391472000, SpanDuration: 5.0ms
------SpanID: 8f720629048dba90, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1693897391473000, SpanDuration: 2.0ms
------SpanID: 19d4a3e1b2b9c38b, SpanName: http:/route/querybyid/1367db1f-461e-4ab7-87ad-2bcc, SpanKind: CLIENT, Timestamp:1693897391477000, SpanDuration: 5.0ms
------SpanID: 19d4a3e1b2b9c38b, SpanName: http:/route/querybyid/1367db1f-461e-4ab7-87ad-2bcc, SpanKind: SERVER, Timestamp:1693897391478000, SpanDuration: 4.0ms
----SpanID: 390d884d6f87cb09, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1693897391487000, SpanDuration: 18.0ms
------SpanID: dd960ba401942a6c, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693897391493000, SpanDuration: 10.0ms
------SpanID: dd960ba401942a6c, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693897391494000, SpanDuration: 8.0ms
----SpanID: 390d884d6f87cb09, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1693897391488000, SpanDuration: 17.0ms
------SpanID: dd960ba401942a6c, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1693897391493000, SpanDuration: 10.0ms
------SpanID: dd960ba401942a6c, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1693897391494000, SpanDuration: 8.0ms
--SpanID: 77d27253b05f88fb, SpanName: http:/routeplan/cheapestroute, SpanKind: SERVER, Timestamp:1693897381007000, SpanDuration: 10500.0ms
----SpanID: f7401c804d0b6cd7, SpanName: http:/travel/querywithpackage, SpanKind: CLIENT, Timestamp:1693897381011000, SpanDuration: 82.0ms
------SpanID: d9d6361db7ab3f2c, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693897381017000, SpanDuration: 16.0ms
--------SpanID: 6ec6d93d5cbbcc0e, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897381020000, SpanDuration: 10.0ms
----------SpanID: e146195666606c4c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897381024000, SpanDuration: 4.0ms
----------SpanID: e146195666606c4c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897381025000, SpanDuration: 3.0ms
--------SpanID: 6ec6d93d5cbbcc0e, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897381022000, SpanDuration: 8.0ms
----------SpanID: e146195666606c4c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897381024000, SpanDuration: 4.0ms
----------SpanID: e146195666606c4c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897381025000, SpanDuration: 3.0ms
------SpanID: d9d6361db7ab3f2c, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693897381019000, SpanDuration: 12.0ms
--------SpanID: 6ec6d93d5cbbcc0e, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897381020000, SpanDuration: 10.0ms
----------SpanID: e146195666606c4c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897381024000, SpanDuration: 4.0ms
----------SpanID: e146195666606c4c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897381025000, SpanDuration: 3.0ms
--------SpanID: 6ec6d93d5cbbcc0e, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897381022000, SpanDuration: 8.0ms
----------SpanID: e146195666606c4c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897381024000, SpanDuration: 4.0ms
----------SpanID: e146195666606c4c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897381025000, SpanDuration: 3.0ms
------SpanID: 262c98f9c59b2849, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693897381034000, SpanDuration: 21.0ms
--------SpanID: c30b491600b23efa, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897381039000, SpanDuration: 15.0ms
----------SpanID: 5db44074e106c8f6, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897381044000, SpanDuration: 7.0ms
----------SpanID: 5db44074e106c8f6, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897381047000, SpanDuration: 4.0ms
--------SpanID: c30b491600b23efa, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897381042000, SpanDuration: 11.0ms
----------SpanID: 5db44074e106c8f6, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897381044000, SpanDuration: 7.0ms
----------SpanID: 5db44074e106c8f6, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897381047000, SpanDuration: 4.0ms
------SpanID: 262c98f9c59b2849, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693897381037000, SpanDuration: 18.0ms
--------SpanID: c30b491600b23efa, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897381039000, SpanDuration: 15.0ms
----------SpanID: 5db44074e106c8f6, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897381044000, SpanDuration: 7.0ms
----------SpanID: 5db44074e106c8f6, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897381047000, SpanDuration: 4.0ms
--------SpanID: c30b491600b23efa, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897381042000, SpanDuration: 11.0ms
----------SpanID: 5db44074e106c8f6, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897381044000, SpanDuration: 7.0ms
----------SpanID: 5db44074e106c8f6, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897381047000, SpanDuration: 4.0ms
------SpanID: 230d93526f7342a6, SpanName: http:/route/querybyid/92708982-77af-4318-be25-57cc, SpanKind: CLIENT, Timestamp:1693897381059000, SpanDuration: 5.0ms
------SpanID: 230d93526f7342a6, SpanName: http:/route/querybyid/92708982-77af-4318-be25-57cc, SpanKind: SERVER, Timestamp:1693897381060000, SpanDuration: 3.0ms
------SpanID: 99b5cc34005d53b5, SpanName: http:/route/querybyid/aefcef3f-3f42-46e8-afd7-6cb2, SpanKind: CLIENT, Timestamp:1693897381065000, SpanDuration: 6.0ms
------SpanID: 99b5cc34005d53b5, SpanName: http:/route/querybyid/aefcef3f-3f42-46e8-afd7-6cb2, SpanKind: SERVER, Timestamp:1693897381066000, SpanDuration: 4.0ms
------SpanID: b7580ef6790ba585, SpanName: http:/route/querybyid/a3f256c1-0e43-4f7d-9c21-121b, SpanKind: CLIENT, Timestamp:1693897381072000, SpanDuration: 5.0ms
------SpanID: b7580ef6790ba585, SpanName: http:/route/querybyid/a3f256c1-0e43-4f7d-9c21-121b, SpanKind: SERVER, Timestamp:1693897381073000, SpanDuration: 3.0ms
------SpanID: 2e264c419046aa8b, SpanName: http:/route/querybyid/084837bb-53c8-4438-87c8-0321, SpanKind: CLIENT, Timestamp:1693897381078000, SpanDuration: 6.0ms
------SpanID: 2e264c419046aa8b, SpanName: http:/route/querybyid/084837bb-53c8-4438-87c8-0321, SpanKind: SERVER, Timestamp:1693897381079000, SpanDuration: 5.0ms
------SpanID: 6fd996246b46cd1b, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1693897381086000, SpanDuration: 5.0ms
------SpanID: 6fd996246b46cd1b, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1693897381087000, SpanDuration: 3.0ms
----SpanID: f7401c804d0b6cd7, SpanName: http:/travel/querywithpackage, SpanKind: SERVER, Timestamp:1693897381013000, SpanDuration: 80.0ms
------SpanID: d9d6361db7ab3f2c, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1693897381017000, SpanDuration: 16.0ms
--------SpanID: 6ec6d93d5cbbcc0e, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897381020000, SpanDuration: 10.0ms
----------SpanID: e146195666606c4c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897381024000, SpanDuration: 4.0ms
----------SpanID: e146195666606c4c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897381025000, SpanDuration: 3.0ms
--------SpanID: 6ec6d93d5cbbcc0e, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1693897381022000, SpanDuration: 8.0ms
----------SpanID: e146195666606c4c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897381024000, SpanDuration: 4.0ms
----------SpanID: e146195666606c4c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897381025000, SpanDuration: 3.0ms
------SpanID: d9d6361db7ab3f2c, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1693897381019000, SpanDuration: 12.0ms
--------SpanID: 6ec6d93d5cbbcc0e, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1693897381020000, SpanDuration: 10.0ms
----------SpanID: e146195666606c4c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1693897381024000, SpanDuration: 4.0ms
----------SpanID: e146195666606c4c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1693897381025000, SpanDuration: 3.0ms
