SpanID: 34163a3b547cccb6, SpanName: http:/food/getfood, SpanKind: SERVER, Timestamp:1694755178294000, SpanDuration: 5116.225ms
------SpanID: de06ce0d065964c9, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694755164852000, SpanDuration: 6.0ms
----SpanID: 3dc427c4e77f8592, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694755164908000, SpanDuration: 23.0ms
----SpanID: 3dc427c4e77f8592, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694755164912000, SpanDuration: 18.0ms
----SpanID: 692c70533e5521eb, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1694755164934000, SpanDuration: 29.0ms
------SpanID: eb91acc6664ea5d4, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694755164944000, SpanDuration: 13.0ms
------SpanID: eb91acc6664ea5d4, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694755164947000, SpanDuration: 8.0ms
----SpanID: 692c70533e5521eb, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1694755164936000, SpanDuration: 26.0ms
------SpanID: eb91acc6664ea5d4, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694755164944000, SpanDuration: 13.0ms
------SpanID: eb91acc6664ea5d4, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694755164947000, SpanDuration: 8.0ms
----SpanID: f7cc2cc9cd57d394, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694755164966000, SpanDuration: 227.0ms
----SpanID: f7cc2cc9cd57d394, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694755165112000, SpanDuration: 77.0ms
--SpanID: 6da49b4daffcd6bd, SpanName: http:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1694755164750000, SpanDuration: 448.0ms
----SpanID: f8867c39a2187e57, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1694755164831000, SpanDuration: 41.0ms
------SpanID: de06ce0d065964c9, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694755164851000, SpanDuration: 8.0ms
------SpanID: de06ce0d065964c9, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694755164852000, SpanDuration: 6.0ms
----SpanID: f8867c39a2187e57, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1694755164842000, SpanDuration: 25.0ms
------SpanID: de06ce0d065964c9, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694755164851000, SpanDuration: 8.0ms
------SpanID: de06ce0d065964c9, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694755164852000, SpanDuration: 6.0ms
----SpanID: 3dc427c4e77f8592, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694755164908000, SpanDuration: 23.0ms
----SpanID: 3dc427c4e77f8592, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694755164912000, SpanDuration: 18.0ms
----SpanID: 692c70533e5521eb, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1694755164934000, SpanDuration: 29.0ms
------SpanID: eb91acc6664ea5d4, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694755164944000, SpanDuration: 13.0ms
------SpanID: eb91acc6664ea5d4, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694755164947000, SpanDuration: 8.0ms
----SpanID: 692c70533e5521eb, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1694755164936000, SpanDuration: 26.0ms
------SpanID: eb91acc6664ea5d4, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694755164944000, SpanDuration: 13.0ms
------SpanID: eb91acc6664ea5d4, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694755164947000, SpanDuration: 8.0ms
----SpanID: f7cc2cc9cd57d394, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694755164966000, SpanDuration: 227.0ms
----SpanID: f7cc2cc9cd57d394, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694755165112000, SpanDuration: 77.0ms
--SpanID: 79414f6e0c98aaf5, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694755165204000, SpanDuration: 19.0ms
----SpanID: 535f80914c1cfc7b, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694755165209000, SpanDuration: 12.0ms
------SpanID: 9246028b4c159727, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165213000, SpanDuration: 6.0ms
------SpanID: 9246028b4c159727, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165215000, SpanDuration: 3.0ms
----SpanID: 535f80914c1cfc7b, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694755165211000, SpanDuration: 9.0ms
------SpanID: 9246028b4c159727, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165213000, SpanDuration: 6.0ms
------SpanID: 9246028b4c159727, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165215000, SpanDuration: 3.0ms
--SpanID: 79414f6e0c98aaf5, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694755165206000, SpanDuration: 16.0ms
----SpanID: 535f80914c1cfc7b, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694755165209000, SpanDuration: 12.0ms
------SpanID: 9246028b4c159727, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165213000, SpanDuration: 6.0ms
------SpanID: 9246028b4c159727, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165215000, SpanDuration: 3.0ms
----SpanID: 535f80914c1cfc7b, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694755165211000, SpanDuration: 9.0ms
------SpanID: 9246028b4c159727, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165213000, SpanDuration: 6.0ms
------SpanID: 9246028b4c159727, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165215000, SpanDuration: 3.0ms
--SpanID: 2ec0701e730623e4, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694755165226000, SpanDuration: 25.0ms
----SpanID: 2d0ba931ae656451, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694755165231000, SpanDuration: 18.0ms
------SpanID: 361ebfd826e83b2c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165239000, SpanDuration: 8.0ms
------SpanID: 361ebfd826e83b2c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165241000, SpanDuration: 5.0ms
----SpanID: 2d0ba931ae656451, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694755165234000, SpanDuration: 14.0ms
------SpanID: 361ebfd826e83b2c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165239000, SpanDuration: 8.0ms
------SpanID: 361ebfd826e83b2c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165241000, SpanDuration: 5.0ms
--SpanID: 2ec0701e730623e4, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694755165229000, SpanDuration: 21.0ms
----SpanID: 2d0ba931ae656451, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694755165231000, SpanDuration: 18.0ms
------SpanID: 361ebfd826e83b2c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165239000, SpanDuration: 8.0ms
------SpanID: 361ebfd826e83b2c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165241000, SpanDuration: 5.0ms
----SpanID: 2d0ba931ae656451, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694755165234000, SpanDuration: 14.0ms
------SpanID: 361ebfd826e83b2c, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165239000, SpanDuration: 8.0ms
------SpanID: 361ebfd826e83b2c, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165241000, SpanDuration: 5.0ms
--SpanID: 32c554fea16276c2, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1694755165252000, SpanDuration: 73.0ms
----SpanID: 28dc727a1c954a4a, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1694755165263000, SpanDuration: 19.0ms
------SpanID: 840cd6f4f5737c12, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694755165272000, SpanDuration: 8.0ms
------SpanID: 840cd6f4f5737c12, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694755165273000, SpanDuration: 6.0ms
----SpanID: 28dc727a1c954a4a, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1694755165265000, SpanDuration: 17.0ms
------SpanID: 840cd6f4f5737c12, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694755165272000, SpanDuration: 8.0ms
------SpanID: 840cd6f4f5737c12, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694755165273000, SpanDuration: 6.0ms
----SpanID: 94059c28800cbd5a, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694755165284000, SpanDuration: 9.0ms
----SpanID: 94059c28800cbd5a, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694755165285000, SpanDuration: 7.0ms
----SpanID: 687f786b8de0fa7f, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1694755165294000, SpanDuration: 16.0ms
------SpanID: 0aaebd6ebb4f5328, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694755165299000, SpanDuration: 9.0ms
------SpanID: 0aaebd6ebb4f5328, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694755165300000, SpanDuration: 7.0ms
----SpanID: 687f786b8de0fa7f, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1694755165296000, SpanDuration: 13.0ms
------SpanID: 0aaebd6ebb4f5328, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694755165299000, SpanDuration: 9.0ms
------SpanID: 0aaebd6ebb4f5328, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694755165300000, SpanDuration: 7.0ms
----SpanID: e7d0158e89816ab6, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694755165311000, SpanDuration: 11.0ms
----SpanID: e7d0158e89816ab6, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694755165314000, SpanDuration: 7.0ms
--SpanID: 32c554fea16276c2, SpanName: http:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1694755165256000, SpanDuration: 67.0ms
----SpanID: 28dc727a1c954a4a, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: CLIENT, Timestamp:1694755165263000, SpanDuration: 19.0ms
------SpanID: 840cd6f4f5737c12, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694755165272000, SpanDuration: 8.0ms
------SpanID: 840cd6f4f5737c12, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694755165273000, SpanDuration: 6.0ms
----SpanID: 28dc727a1c954a4a, SpanName: http:/travel2/getroutebytripid/z1234, SpanKind: SERVER, Timestamp:1694755165265000, SpanDuration: 17.0ms
------SpanID: 840cd6f4f5737c12, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: CLIENT, Timestamp:1694755165272000, SpanDuration: 8.0ms
------SpanID: 840cd6f4f5737c12, SpanName: http:/route/querybyid/0b23bd3e-876a-4af3-b920-c50a, SpanKind: SERVER, Timestamp:1694755165273000, SpanDuration: 6.0ms
----SpanID: 94059c28800cbd5a, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694755165284000, SpanDuration: 9.0ms
----SpanID: 94059c28800cbd5a, SpanName: http:/orderother/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694755165285000, SpanDuration: 7.0ms
----SpanID: 687f786b8de0fa7f, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: CLIENT, Timestamp:1694755165294000, SpanDuration: 16.0ms
------SpanID: 0aaebd6ebb4f5328, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694755165299000, SpanDuration: 9.0ms
------SpanID: 0aaebd6ebb4f5328, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694755165300000, SpanDuration: 7.0ms
----SpanID: 687f786b8de0fa7f, SpanName: http:/travel2/gettraintypebytripid/z1234, SpanKind: SERVER, Timestamp:1694755165296000, SpanDuration: 13.0ms
------SpanID: 0aaebd6ebb4f5328, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694755165299000, SpanDuration: 9.0ms
------SpanID: 0aaebd6ebb4f5328, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694755165300000, SpanDuration: 7.0ms
----SpanID: e7d0158e89816ab6, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694755165311000, SpanDuration: 11.0ms
----SpanID: e7d0158e89816ab6, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694755165314000, SpanDuration: 7.0ms
--SpanID: 86c9a20e1aa8d095, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694755165326000, SpanDuration: 7.0ms
--SpanID: 86c9a20e1aa8d095, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694755165327000, SpanDuration: 5.0ms
--SpanID: 95c3b2fd2224f755, SpanName: http:/route/querybyid/9fc9c261-3263-4bfa-82f8-bb44, SpanKind: CLIENT, Timestamp:1694755165333000, SpanDuration: 7.0ms
--SpanID: 95c3b2fd2224f755, SpanName: http:/route/querybyid/9fc9c261-3263-4bfa-82f8-bb44, SpanKind: SERVER, Timestamp:1694755165335000, SpanDuration: 5.0ms
--SpanID: 64ae09320cb18ece, SpanName: http:/route/querybyid/d693a2c5-ef87-4a3c-bef8-600b, SpanKind: CLIENT, Timestamp:1694755165342000, SpanDuration: 5.0ms
--SpanID: 64ae09320cb18ece, SpanName: http:/route/querybyid/d693a2c5-ef87-4a3c-bef8-600b, SpanKind: SERVER, Timestamp:1694755165343000, SpanDuration: 3.0ms
--SpanID: 67fd6ff54d508ae1, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694755165348000, SpanDuration: 5.0ms
--SpanID: 67fd6ff54d508ae1, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694755165349000, SpanDuration: 4.0ms
--SpanID: 691b7d541ce2709b, SpanName: http:/ticketinfo/queryfortravel, SpanKind: CLIENT, Timestamp:1694755165355000, SpanDuration: 75.0ms
----SpanID: ea2d3dc598137be3, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1694755165360000, SpanDuration: 67.0ms
------SpanID: f845418c66a7309e, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694755165366000, SpanDuration: 9.0ms
------SpanID: f845418c66a7309e, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694755165370000, SpanDuration: 4.0ms
------SpanID: d9ee809adf8660a8, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694755165376000, SpanDuration: 7.0ms
------SpanID: d9ee809adf8660a8, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694755165379000, SpanDuration: 3.0ms
------SpanID: 5154de9f39a51c4e, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694755165384000, SpanDuration: 8.0ms
------SpanID: 5154de9f39a51c4e, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694755165385000, SpanDuration: 6.0ms
------SpanID: 25989146174017e1, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694755165393000, SpanDuration: 7.0ms
------SpanID: 25989146174017e1, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694755165394000, SpanDuration: 5.0ms
------SpanID: 828a148f56a079cd, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1694755165401000, SpanDuration: 11.0ms
------SpanID: 828a148f56a079cd, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1694755165403000, SpanDuration: 8.0ms
------SpanID: d095691ba6b8ac50, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165412000, SpanDuration: 7.0ms
------SpanID: d095691ba6b8ac50, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165415000, SpanDuration: 3.0ms
------SpanID: 91f9d9225d038e05, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165419000, SpanDuration: 6.0ms
------SpanID: 91f9d9225d038e05, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165421000, SpanDuration: 4.0ms
----SpanID: ea2d3dc598137be3, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1694755165363000, SpanDuration: 64.0ms
------SpanID: f845418c66a7309e, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694755165366000, SpanDuration: 9.0ms
------SpanID: f845418c66a7309e, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694755165370000, SpanDuration: 4.0ms
------SpanID: d9ee809adf8660a8, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694755165376000, SpanDuration: 7.0ms
------SpanID: d9ee809adf8660a8, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694755165379000, SpanDuration: 3.0ms
------SpanID: 5154de9f39a51c4e, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694755165384000, SpanDuration: 8.0ms
------SpanID: 5154de9f39a51c4e, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694755165385000, SpanDuration: 6.0ms
------SpanID: 25989146174017e1, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694755165393000, SpanDuration: 7.0ms
------SpanID: 25989146174017e1, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694755165394000, SpanDuration: 5.0ms
------SpanID: 828a148f56a079cd, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1694755165401000, SpanDuration: 11.0ms
------SpanID: 828a148f56a079cd, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1694755165403000, SpanDuration: 8.0ms
------SpanID: d095691ba6b8ac50, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165412000, SpanDuration: 7.0ms
------SpanID: d095691ba6b8ac50, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165415000, SpanDuration: 3.0ms
------SpanID: 91f9d9225d038e05, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165419000, SpanDuration: 6.0ms
------SpanID: 91f9d9225d038e05, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165421000, SpanDuration: 4.0ms
--SpanID: 691b7d541ce2709b, SpanName: http:/ticketinfo/queryfortravel, SpanKind: SERVER, Timestamp:1694755165357000, SpanDuration: 72.0ms
----SpanID: ea2d3dc598137be3, SpanName: http:/basic/queryfortravel, SpanKind: CLIENT, Timestamp:1694755165360000, SpanDuration: 67.0ms
------SpanID: f845418c66a7309e, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694755165366000, SpanDuration: 9.0ms
------SpanID: f845418c66a7309e, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694755165370000, SpanDuration: 4.0ms
------SpanID: d9ee809adf8660a8, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694755165376000, SpanDuration: 7.0ms
------SpanID: d9ee809adf8660a8, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694755165379000, SpanDuration: 3.0ms
------SpanID: 5154de9f39a51c4e, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694755165384000, SpanDuration: 8.0ms
------SpanID: 5154de9f39a51c4e, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694755165385000, SpanDuration: 6.0ms
------SpanID: 25989146174017e1, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694755165393000, SpanDuration: 7.0ms
------SpanID: 25989146174017e1, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694755165394000, SpanDuration: 5.0ms
------SpanID: 828a148f56a079cd, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1694755165401000, SpanDuration: 11.0ms
------SpanID: 828a148f56a079cd, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1694755165403000, SpanDuration: 8.0ms
------SpanID: d095691ba6b8ac50, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165412000, SpanDuration: 7.0ms
------SpanID: d095691ba6b8ac50, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165415000, SpanDuration: 3.0ms
------SpanID: 91f9d9225d038e05, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165419000, SpanDuration: 6.0ms
------SpanID: 91f9d9225d038e05, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165421000, SpanDuration: 4.0ms
----SpanID: ea2d3dc598137be3, SpanName: http:/basic/queryfortravel, SpanKind: SERVER, Timestamp:1694755165363000, SpanDuration: 64.0ms
------SpanID: f845418c66a7309e, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694755165366000, SpanDuration: 9.0ms
------SpanID: f845418c66a7309e, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694755165370000, SpanDuration: 4.0ms
------SpanID: d9ee809adf8660a8, SpanName: http:/station/exist, SpanKind: CLIENT, Timestamp:1694755165376000, SpanDuration: 7.0ms
------SpanID: d9ee809adf8660a8, SpanName: http:/station/exist, SpanKind: SERVER, Timestamp:1694755165379000, SpanDuration: 3.0ms
------SpanID: 5154de9f39a51c4e, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694755165384000, SpanDuration: 8.0ms
------SpanID: 5154de9f39a51c4e, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694755165385000, SpanDuration: 6.0ms
------SpanID: 25989146174017e1, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: CLIENT, Timestamp:1694755165393000, SpanDuration: 7.0ms
------SpanID: 25989146174017e1, SpanName: http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d, SpanKind: SERVER, Timestamp:1694755165394000, SpanDuration: 5.0ms
------SpanID: 828a148f56a079cd, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1694755165401000, SpanDuration: 11.0ms
------SpanID: 828a148f56a079cd, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1694755165403000, SpanDuration: 8.0ms
------SpanID: d095691ba6b8ac50, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165412000, SpanDuration: 7.0ms
------SpanID: d095691ba6b8ac50, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165415000, SpanDuration: 3.0ms
------SpanID: 91f9d9225d038e05, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165419000, SpanDuration: 6.0ms
------SpanID: 91f9d9225d038e05, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165421000, SpanDuration: 4.0ms
--SpanID: 0b3a47796e447945, SpanName: http:/orderother/calculate, SpanKind: CLIENT, Timestamp:1694755165431000, SpanDuration: 7.0ms
--SpanID: 0b3a47796e447945, SpanName: http:/orderother/calculate, SpanKind: SERVER, Timestamp:1694755165432000, SpanDuration: 5.0ms
--SpanID: 39fae8f58a17beeb, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694755165438000, SpanDuration: 14.0ms
----SpanID: 1b8aacf576c7256d, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694755165441000, SpanDuration: 11.0ms
------SpanID: 488715bcccb1037f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165444000, SpanDuration: 6.0ms
------SpanID: 488715bcccb1037f, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165446000, SpanDuration: 3.0ms
----SpanID: 1b8aacf576c7256d, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694755165442000, SpanDuration: 9.0ms
------SpanID: 488715bcccb1037f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165444000, SpanDuration: 6.0ms
------SpanID: 488715bcccb1037f, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165446000, SpanDuration: 3.0ms
--SpanID: 39fae8f58a17beeb, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694755165440000, SpanDuration: 13.0ms
----SpanID: 1b8aacf576c7256d, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694755165441000, SpanDuration: 11.0ms
------SpanID: 488715bcccb1037f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165444000, SpanDuration: 6.0ms
------SpanID: 488715bcccb1037f, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165446000, SpanDuration: 3.0ms
----SpanID: 1b8aacf576c7256d, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694755165442000, SpanDuration: 9.0ms
------SpanID: 488715bcccb1037f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165444000, SpanDuration: 6.0ms
------SpanID: 488715bcccb1037f, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165446000, SpanDuration: 3.0ms
--SpanID: 1000f684361b888d, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694755165454000, SpanDuration: 18.0ms
----SpanID: 5b5d705d26813bdc, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694755165457000, SpanDuration: 12.0ms
------SpanID: 395f87aec0b95c39, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165462000, SpanDuration: 7.0ms
------SpanID: 395f87aec0b95c39, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694755165464000, SpanDuration: 4.0ms
----SpanID: 5b5d705d26813bdc, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694755165460000, SpanDuration: 10.0ms
------SpanID: 395f87aec0b95c39, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694755165462000, SpanDuration: 7.0ms
