SpanID: b013688adfcc349e, SpanName: http:/travel/query, SpanKind: SERVER, Timestamp:1694586641612000, SpanDuration: 1437.108ms
------SpanID: 573e0f2631eb6003, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586641802000, SpanDuration: 170.0ms
--------SpanID: 050c2e6b11b52ccd, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586641802000, SpanDuration: 170.0ms
------SpanID: 573e0f2631eb6003, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694586641877000, SpanDuration: 87.668ms
--------SpanID: 050c2e6b11b52ccd, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586641802000, SpanDuration: 170.0ms
------SpanID: 99207af5d808e539, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586641979000, SpanDuration: 8.0ms
--------SpanID: 767ff216566e1dfd, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586641979000, SpanDuration: 7.0ms
------SpanID: 99207af5d808e539, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1694586641982000, SpanDuration: 4.091ms
--------SpanID: 767ff216566e1dfd, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586641979000, SpanDuration: 7.0ms
------SpanID: 23e9c8538b3a5d75, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1694586641992000, SpanDuration: 162.0ms
--------SpanID: cf498a4dd0494488, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1694586641992000, SpanDuration: 162.0ms
------SpanID: 23e9c8538b3a5d75, SpanName: http:/price/query, SpanKind: SERVER, Timestamp:1694586642063000, SpanDuration: 83.957ms
--------SpanID: cf498a4dd0494488, SpanName: http:/price/query, SpanKind: CLIENT, Timestamp:1694586641992000, SpanDuration: 162.0ms
------SpanID: 7a3b3aa6b51a5784, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642155000, SpanDuration: 6.0ms
--------SpanID: deb30f9b8c3ccacb, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642155000, SpanDuration: 6.0ms
------SpanID: 7a3b3aa6b51a5784, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642156000, SpanDuration: 4.52ms
--------SpanID: deb30f9b8c3ccacb, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642155000, SpanDuration: 6.0ms
------SpanID: 7d5dc9f295415d85, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642162000, SpanDuration: 5.0ms
--------SpanID: 8895e85c8a93fcbc, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642162000, SpanDuration: 4.0ms
------SpanID: 7d5dc9f295415d85, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642163000, SpanDuration: 3.097ms
--------SpanID: 8895e85c8a93fcbc, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642162000, SpanDuration: 4.0ms
--SpanID: 91bee5fc4740cef5, SpanName: http:/order/calculate, SpanKind: CLIENT, Timestamp:1694586642188000, SpanDuration: 169.0ms
----SpanID: e9804be5a0e13f43, SpanName: http:/order/calculate, SpanKind: CLIENT, Timestamp:1694586642188000, SpanDuration: 168.0ms
--SpanID: 91bee5fc4740cef5, SpanName: http:/order/calculate, SpanKind: SERVER, Timestamp:1694586642253000, SpanDuration: 96.192ms
----SpanID: e9804be5a0e13f43, SpanName: http:/order/calculate, SpanKind: CLIENT, Timestamp:1694586642188000, SpanDuration: 168.0ms
--SpanID: 1a475db4fac5137f, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642357000, SpanDuration: 23.0ms
----SpanID: 7bb4f055ee06be61, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642358000, SpanDuration: 21.0ms
----SpanID: ababd4ea8c127369, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642362000, SpanDuration: 15.0ms
------SpanID: 0f3e11fbb6359689, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642362000, SpanDuration: 15.0ms
------SpanID: 65e38590329ab386, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642367000, SpanDuration: 7.0ms
--------SpanID: a0e74c91d7a3e12d, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642367000, SpanDuration: 7.0ms
------SpanID: 65e38590329ab386, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642368000, SpanDuration: 5.173ms
--------SpanID: a0e74c91d7a3e12d, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642367000, SpanDuration: 7.0ms
----SpanID: ababd4ea8c127369, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694586642363000, SpanDuration: 13.388ms
------SpanID: 0f3e11fbb6359689, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642362000, SpanDuration: 15.0ms
------SpanID: 65e38590329ab386, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642367000, SpanDuration: 7.0ms
--------SpanID: a0e74c91d7a3e12d, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642367000, SpanDuration: 7.0ms
------SpanID: 65e38590329ab386, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642368000, SpanDuration: 5.173ms
--------SpanID: a0e74c91d7a3e12d, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642367000, SpanDuration: 7.0ms
--SpanID: 1a475db4fac5137f, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694586642359000, SpanDuration: 19.875ms
----SpanID: 7bb4f055ee06be61, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642358000, SpanDuration: 21.0ms
----SpanID: ababd4ea8c127369, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642362000, SpanDuration: 15.0ms
------SpanID: 0f3e11fbb6359689, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642362000, SpanDuration: 15.0ms
------SpanID: 65e38590329ab386, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642367000, SpanDuration: 7.0ms
--------SpanID: a0e74c91d7a3e12d, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642367000, SpanDuration: 7.0ms
------SpanID: 65e38590329ab386, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642368000, SpanDuration: 5.173ms
--------SpanID: a0e74c91d7a3e12d, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642367000, SpanDuration: 7.0ms
----SpanID: ababd4ea8c127369, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694586642363000, SpanDuration: 13.388ms
------SpanID: 0f3e11fbb6359689, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642362000, SpanDuration: 15.0ms
------SpanID: 65e38590329ab386, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642367000, SpanDuration: 7.0ms
--------SpanID: a0e74c91d7a3e12d, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642367000, SpanDuration: 7.0ms
------SpanID: 65e38590329ab386, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642368000, SpanDuration: 5.173ms
--------SpanID: a0e74c91d7a3e12d, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642367000, SpanDuration: 7.0ms
--SpanID: feaffafc1610321f, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642380000, SpanDuration: 19.0ms
----SpanID: f7f7e044d5910633, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642380000, SpanDuration: 19.0ms
----SpanID: bd488cddadb8ceb5, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642383000, SpanDuration: 14.0ms
------SpanID: f6c4514ff7f3d6be, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642383000, SpanDuration: 14.0ms
------SpanID: ccefee1bd4f3dc6f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642386000, SpanDuration: 9.0ms
--------SpanID: d968b2f52859a351, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642386000, SpanDuration: 8.0ms
------SpanID: ccefee1bd4f3dc6f, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642387000, SpanDuration: 5.937ms
--------SpanID: d968b2f52859a351, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642386000, SpanDuration: 8.0ms
----SpanID: bd488cddadb8ceb5, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694586642384000, SpanDuration: 12.348ms
------SpanID: f6c4514ff7f3d6be, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642383000, SpanDuration: 14.0ms
------SpanID: ccefee1bd4f3dc6f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642386000, SpanDuration: 9.0ms
--------SpanID: d968b2f52859a351, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642386000, SpanDuration: 8.0ms
------SpanID: ccefee1bd4f3dc6f, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642387000, SpanDuration: 5.937ms
--------SpanID: d968b2f52859a351, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642386000, SpanDuration: 8.0ms
--SpanID: feaffafc1610321f, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694586642381000, SpanDuration: 17.174ms
----SpanID: f7f7e044d5910633, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642380000, SpanDuration: 19.0ms
----SpanID: bd488cddadb8ceb5, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642383000, SpanDuration: 14.0ms
------SpanID: f6c4514ff7f3d6be, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642383000, SpanDuration: 14.0ms
------SpanID: ccefee1bd4f3dc6f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642386000, SpanDuration: 9.0ms
--------SpanID: d968b2f52859a351, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642386000, SpanDuration: 8.0ms
------SpanID: ccefee1bd4f3dc6f, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642387000, SpanDuration: 5.937ms
--------SpanID: d968b2f52859a351, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642386000, SpanDuration: 8.0ms
----SpanID: bd488cddadb8ceb5, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694586642384000, SpanDuration: 12.348ms
------SpanID: f6c4514ff7f3d6be, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642383000, SpanDuration: 14.0ms
------SpanID: ccefee1bd4f3dc6f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642386000, SpanDuration: 9.0ms
--------SpanID: d968b2f52859a351, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642386000, SpanDuration: 8.0ms
------SpanID: ccefee1bd4f3dc6f, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642387000, SpanDuration: 5.937ms
--------SpanID: d968b2f52859a351, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642386000, SpanDuration: 8.0ms
--SpanID: e0fb9e040739dc86, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642403000, SpanDuration: 18.0ms
----SpanID: c25685ac3db865bc, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642403000, SpanDuration: 17.0ms
----SpanID: 083467c38cf468ca, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642406000, SpanDuration: 13.0ms
------SpanID: 4092db0ec130cda1, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642406000, SpanDuration: 12.0ms
------SpanID: 05577ab22d05091e, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642409000, SpanDuration: 7.0ms
--------SpanID: 0e497b4b9787907f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642409000, SpanDuration: 7.0ms
------SpanID: 05577ab22d05091e, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642411000, SpanDuration: 4.833ms
--------SpanID: 0e497b4b9787907f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642409000, SpanDuration: 7.0ms
----SpanID: 083467c38cf468ca, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694586642407000, SpanDuration: 10.551ms
------SpanID: 4092db0ec130cda1, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642406000, SpanDuration: 12.0ms
------SpanID: 05577ab22d05091e, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642409000, SpanDuration: 7.0ms
--------SpanID: 0e497b4b9787907f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642409000, SpanDuration: 7.0ms
------SpanID: 05577ab22d05091e, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642411000, SpanDuration: 4.833ms
--------SpanID: 0e497b4b9787907f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642409000, SpanDuration: 7.0ms
--SpanID: e0fb9e040739dc86, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694586642404000, SpanDuration: 15.204ms
----SpanID: c25685ac3db865bc, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642403000, SpanDuration: 17.0ms
----SpanID: 083467c38cf468ca, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642406000, SpanDuration: 13.0ms
------SpanID: 4092db0ec130cda1, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642406000, SpanDuration: 12.0ms
------SpanID: 05577ab22d05091e, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642409000, SpanDuration: 7.0ms
--------SpanID: 0e497b4b9787907f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642409000, SpanDuration: 7.0ms
------SpanID: 05577ab22d05091e, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642411000, SpanDuration: 4.833ms
--------SpanID: 0e497b4b9787907f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642409000, SpanDuration: 7.0ms
----SpanID: 083467c38cf468ca, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694586642407000, SpanDuration: 10.551ms
------SpanID: 4092db0ec130cda1, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642406000, SpanDuration: 12.0ms
------SpanID: 05577ab22d05091e, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642409000, SpanDuration: 7.0ms
--------SpanID: 0e497b4b9787907f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642409000, SpanDuration: 7.0ms
------SpanID: 05577ab22d05091e, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642411000, SpanDuration: 4.833ms
--------SpanID: 0e497b4b9787907f, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642409000, SpanDuration: 7.0ms
--SpanID: 77e7f57bfd4c1da8, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642421000, SpanDuration: 16.0ms
----SpanID: 3fe5eacc01105442, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642421000, SpanDuration: 15.0ms
----SpanID: ad8d2d61023996ef, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642424000, SpanDuration: 11.0ms
------SpanID: 7a8dcf3b4721b3ac, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642424000, SpanDuration: 10.0ms
------SpanID: ca15bd5af46ed5d3, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642427000, SpanDuration: 6.0ms
--------SpanID: ad8869ff83ddae36, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642427000, SpanDuration: 5.0ms
------SpanID: ca15bd5af46ed5d3, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642428000, SpanDuration: 4.276ms
--------SpanID: ad8869ff83ddae36, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642427000, SpanDuration: 5.0ms
----SpanID: ad8d2d61023996ef, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694586642425000, SpanDuration: 8.656ms
------SpanID: 7a8dcf3b4721b3ac, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642424000, SpanDuration: 10.0ms
------SpanID: ca15bd5af46ed5d3, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642427000, SpanDuration: 6.0ms
--------SpanID: ad8869ff83ddae36, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642427000, SpanDuration: 5.0ms
------SpanID: ca15bd5af46ed5d3, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642428000, SpanDuration: 4.276ms
--------SpanID: ad8869ff83ddae36, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642427000, SpanDuration: 5.0ms
--SpanID: 77e7f57bfd4c1da8, SpanName: http:/ticketinfo/queryforstationid, SpanKind: SERVER, Timestamp:1694586642422000, SpanDuration: 13.594ms
----SpanID: 3fe5eacc01105442, SpanName: http:/ticketinfo/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642421000, SpanDuration: 15.0ms
----SpanID: ad8d2d61023996ef, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642424000, SpanDuration: 11.0ms
------SpanID: 7a8dcf3b4721b3ac, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642424000, SpanDuration: 10.0ms
------SpanID: ca15bd5af46ed5d3, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642427000, SpanDuration: 6.0ms
--------SpanID: ad8869ff83ddae36, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642427000, SpanDuration: 5.0ms
------SpanID: ca15bd5af46ed5d3, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642428000, SpanDuration: 4.276ms
--------SpanID: ad8869ff83ddae36, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642427000, SpanDuration: 5.0ms
----SpanID: ad8d2d61023996ef, SpanName: http:/basic/queryforstationid, SpanKind: SERVER, Timestamp:1694586642425000, SpanDuration: 8.656ms
------SpanID: 7a8dcf3b4721b3ac, SpanName: http:/basic/queryforstationid, SpanKind: CLIENT, Timestamp:1694586642424000, SpanDuration: 10.0ms
------SpanID: ca15bd5af46ed5d3, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642427000, SpanDuration: 6.0ms
--------SpanID: ad8869ff83ddae36, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642427000, SpanDuration: 5.0ms
------SpanID: ca15bd5af46ed5d3, SpanName: http:/station/queryforid, SpanKind: SERVER, Timestamp:1694586642428000, SpanDuration: 4.276ms
--------SpanID: ad8869ff83ddae36, SpanName: http:/station/queryforid, SpanKind: CLIENT, Timestamp:1694586642427000, SpanDuration: 5.0ms
--SpanID: 1aae4037527f248c, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1694586642438000, SpanDuration: 472.0ms
----SpanID: 9de28e71f679ea44, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1694586642439000, SpanDuration: 472.0ms
----SpanID: 71a04d4b52b4cd40, SpanName: http:/travel/getroutebytripid/d1345, SpanKind: CLIENT, Timestamp:1694586642585000, SpanDuration: 75.0ms
------SpanID: 4ad2a12b06a6ef37, SpanName: http:/travel/getroutebytripid/d1345, SpanKind: CLIENT, Timestamp:1694586642586000, SpanDuration: 67.0ms
------SpanID: 14dc050e32e66862, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586642634000, SpanDuration: 7.0ms
--------SpanID: f242b87ba91075aa, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586642634000, SpanDuration: 7.0ms
------SpanID: 14dc050e32e66862, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1694586642635000, SpanDuration: 3.561ms
--------SpanID: f242b87ba91075aa, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586642634000, SpanDuration: 7.0ms
----SpanID: 71a04d4b52b4cd40, SpanName: http:/travel/getroutebytripid/d1345, SpanKind: SERVER, Timestamp:1694586642626000, SpanDuration: 19.581ms
------SpanID: 4ad2a12b06a6ef37, SpanName: http:/travel/getroutebytripid/d1345, SpanKind: CLIENT, Timestamp:1694586642586000, SpanDuration: 67.0ms
------SpanID: 14dc050e32e66862, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586642634000, SpanDuration: 7.0ms
--------SpanID: f242b87ba91075aa, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586642634000, SpanDuration: 7.0ms
------SpanID: 14dc050e32e66862, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1694586642635000, SpanDuration: 3.561ms
--------SpanID: f242b87ba91075aa, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586642634000, SpanDuration: 7.0ms
----SpanID: 95ab16cae2fbf5d6, SpanName: http:/order/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694586642677000, SpanDuration: 35.0ms
------SpanID: 507ecbc1eb764dda, SpanName: http:/order/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694586642677000, SpanDuration: 34.0ms
----SpanID: 95ab16cae2fbf5d6, SpanName: http:/order/getticketlistbydateandtripid, SpanKind: SERVER, Timestamp:1694586642685000, SpanDuration: 25.24ms
------SpanID: 507ecbc1eb764dda, SpanName: http:/order/getticketlistbydateandtripid, SpanKind: CLIENT, Timestamp:1694586642677000, SpanDuration: 34.0ms
----SpanID: 58c033ba7c308c83, SpanName: http:/travel/gettraintypebytripid/d1345, SpanKind: CLIENT, Timestamp:1694586642714000, SpanDuration: 23.0ms
------SpanID: 523c5ca3f18aa80d, SpanName: http:/travel/gettraintypebytripid/d1345, SpanKind: CLIENT, Timestamp:1694586642714000, SpanDuration: 22.0ms
------SpanID: 3b24e5056dc379da, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586642722000, SpanDuration: 10.0ms
--------SpanID: 957b129afece9d3e, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586642722000, SpanDuration: 9.0ms
------SpanID: 3b24e5056dc379da, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694586642724000, SpanDuration: 6.306ms
--------SpanID: 957b129afece9d3e, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586642722000, SpanDuration: 9.0ms
----SpanID: 58c033ba7c308c83, SpanName: http:/travel/gettraintypebytripid/d1345, SpanKind: SERVER, Timestamp:1694586642716000, SpanDuration: 19.357ms
------SpanID: 523c5ca3f18aa80d, SpanName: http:/travel/gettraintypebytripid/d1345, SpanKind: CLIENT, Timestamp:1694586642714000, SpanDuration: 22.0ms
------SpanID: 3b24e5056dc379da, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586642722000, SpanDuration: 10.0ms
--------SpanID: 957b129afece9d3e, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586642722000, SpanDuration: 9.0ms
------SpanID: 3b24e5056dc379da, SpanName: http:/train/retrieve, SpanKind: SERVER, Timestamp:1694586642724000, SpanDuration: 6.306ms
--------SpanID: 957b129afece9d3e, SpanName: http:/train/retrieve, SpanKind: CLIENT, Timestamp:1694586642722000, SpanDuration: 9.0ms
----SpanID: a6a1cce59eb6a891, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694586642739000, SpanDuration: 160.0ms
------SpanID: cf9b95f70b41ff98, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694586642739000, SpanDuration: 159.0ms
----SpanID: a6a1cce59eb6a891, SpanName: http:/config/query, SpanKind: SERVER, Timestamp:1694586642815000, SpanDuration: 84.449ms
------SpanID: cf9b95f70b41ff98, SpanName: http:/config/query, SpanKind: CLIENT, Timestamp:1694586642739000, SpanDuration: 159.0ms
--SpanID: 1aae4037527f248c, SpanName: http:/seat/getleftticketofinterval, SpanKind: SERVER, Timestamp:1694586642507000, SpanDuration: 401.796ms
----SpanID: 9de28e71f679ea44, SpanName: http:/seat/getleftticketofinterval, SpanKind: CLIENT, Timestamp:1694586642439000, SpanDuration: 472.0ms
----SpanID: 71a04d4b52b4cd40, SpanName: http:/travel/getroutebytripid/d1345, SpanKind: CLIENT, Timestamp:1694586642585000, SpanDuration: 75.0ms
------SpanID: 4ad2a12b06a6ef37, SpanName: http:/travel/getroutebytripid/d1345, SpanKind: CLIENT, Timestamp:1694586642586000, SpanDuration: 67.0ms
------SpanID: 14dc050e32e66862, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586642634000, SpanDuration: 7.0ms
--------SpanID: f242b87ba91075aa, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586642634000, SpanDuration: 7.0ms
------SpanID: 14dc050e32e66862, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: SERVER, Timestamp:1694586642635000, SpanDuration: 3.561ms
--------SpanID: f242b87ba91075aa, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586642634000, SpanDuration: 7.0ms
----SpanID: 71a04d4b52b4cd40, SpanName: http:/travel/getroutebytripid/d1345, SpanKind: SERVER, Timestamp:1694586642626000, SpanDuration: 19.581ms
------SpanID: 4ad2a12b06a6ef37, SpanName: http:/travel/getroutebytripid/d1345, SpanKind: CLIENT, Timestamp:1694586642586000, SpanDuration: 67.0ms
------SpanID: 14dc050e32e66862, SpanName: http:/route/querybyid/f3d4d4ef-693b-4456-8eed-59c0, SpanKind: CLIENT, Timestamp:1694586642634000, SpanDuration: 7.0ms
